gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	direction	significant_fdr
Ptpn2	182.93188190620955	1.1504342539074854	0.19590930013794294	5.872279943307673	4.298420818410295e-9	2.6183519347178592e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Chchd3	209.29035529249518	-0.5409515355802773	0.09212088849382805	-5.87219190375612	4.300704817762785e-9	2.6183519347178592e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Ash2l	137.56945683038347	-0.7035003895444656	0.11980306073038595	-5.872140371502504	4.302042260693824e-9	2.6183519347178592e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Xpc	60.57343275387692	-0.8096158082618672	0.1378772336186818	-5.872005022242973	4.305556977298555e-9	2.6190784329831212e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Got1	458.8903633993423	1.1302185492706625	0.19270842064027555	5.864915220183429	4.493622389912463e-9	2.732006198694625e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Klhdc3	108.6962780428999	-0.8365298544568066	0.14275555071973792	-5.8598762026361255	4.6321236162497715e-9	2.8146948242198395e-08	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Pygb	38.97804496989916	-1.285633292139756	0.21943662276729872	-5.858790916150328	4.662492703805915e-9	2.8316236636031186e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Skint3	8.159557520035202	2.9915482292827207	0.5107651038211279	5.856994158180339	4.713196987106301e-9	2.8599267017611955e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Txndc2	7.175828558260489	2.8572491063502796	0.48783824467157044	5.856960042716369	4.71416489301296e-9	2.8599267017611955e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Rmi1	264.0275878526584	0.5257585260785184	0.08976830248306178	5.856839346803096	4.717590766518369e-9	2.8604671794407993e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Urb1	78.78293509957098	0.7018754120806532	0.11984741774823929	5.856408300386302	4.729845520446256e-9	2.866357510886979e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ywhab	146.57806997133696	-0.7592687007184457	0.12967460270260997	-5.855184322096742	4.764812626397718e-9	2.8859981576098685e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Clec4n	322.54149950131574	-0.7526081725447987	0.12857049611195742	-5.853661573254239	4.8086664022971134e-9	2.9109974079141966e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Ogdh	285.5087203490298	-0.8817895207684752	0.1507027653262431	-5.851183412988918	4.880876141594695e-9	2.95312634754716e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Thrsp	30.250804415739914	-1.8791811979206015	0.32152743401908906	-5.844543883645819	5.079581261268112e-9	3.071703909547126e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Chp2	47.159149587160336	-1.2491557132079198	0.21377194382047138	-5.84340344613687	5.114494781432534e-9	3.09116010250052e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Malt1	1190.1215745629347	1.6522495682405725	0.28293832314555933	5.839610378232724	5.232304174231757e-9	3.1606702517147294e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
H6pd	92.41144646029717	-0.9265960394137829	0.15867739203115042	-5.839496273242758	5.235888773509727e-9	3.1611311881925974e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Bik	15.702277006433675	1.6892049660980035	0.289278478199838	5.839373107221184	5.239760705828646e-9	3.1611311881925974e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Lpar3	4.280122034842515	4.789749338682745	0.8202582480322156	5.839318714774604	5.241471511085032e-9	3.1611311881925974e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Sulf2	138.90013150652803	-1.309236885934564	0.2242156590125732	-5.839185771860594	5.245655251436147e-9	3.161964415449011e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Klhl9	639.648042968897	-0.6187067270141047	0.10615425557477699	-5.8283742245102585	5.596995664201167e-9	3.371943356905818e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Papss2	46.96867351511316	-2.280395313898233	0.3912924875035835	-5.827853553864484	5.614481331066522e-9	3.380672750253716e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Bad	52.56769373477113	-1.0915273387410243	0.18733035269321502	-5.826751100653635	5.651680552616527e-9	3.401256712305327e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Adipor1	1446.233957864644	-0.6723891982784412	0.1154207312040207	-5.825549632759721	5.692493789908133e-9	3.4239925333328025e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Elf1	517.9406259392672	0.4982688095296207	0.08558129316236272	5.822169671873471	5.80885318854128e-9	3.492120371843357e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ccdc186	177.19849065030542	0.8524708921067295	0.14646881102882475	5.820153014958011	5.879377783382266e-9	3.531613809752548e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Cd209e	7.262431316741477	4.1818985361907215	0.718525391089869	5.820112396929441	5.880806760479474e-9	3.531613809752548e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ccl8	631.1560377473405	-1.6899924983592463	0.29046067401561493	-5.818317760525453	5.94428195989108e-9	3.567833916777178e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Mtdh	1463.4797186341752	0.3884992200325222	0.06683206046148257	5.813066623262746	6.13386346417411e-9	3.6796658867485734e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Rftn1	223.80672766011187	-1.2336546386602503	0.21230916006527767	-5.810651967540847	6.223001392917627e-9	3.731155564170165e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Hnrnph2	245.62844072275087	0.5374538134491572	0.0925195706317169	5.809082443632863	6.281615283143263e-9	3.7627954799346676e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Kctd21	36.18671585034571	-1.1948583076899622	0.20568873784556768	-5.809060428904322	6.282441230234769e-9	3.7627954799346676e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Ube2e3	114.65528530035732	1.0835059147984476	0.18658557518348803	5.8070186493941405	6.359505539807007e-9	3.80693159210516e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Fkbp8	549.6649917754016	-0.5388125293276136	0.09284208887711025	-5.803537337907259	6.493028545834009e-9	3.884800324029213e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Cd99l2	61.15047182560168	-1.2033527264536532	0.20737191368288832	-5.8028722650156555	6.518845294897231e-9	3.898179666540559e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Slc41a2	13.322840521130832	-2.1350428183174675	0.36811888754105904	-5.7998730588887	6.636513868175896e-9	3.9664418690941105e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Qki	8206.225286938801	0.5052135881923107	0.08712847603665122	5.798489898753525	6.691473283381835e-9	3.997172288495533e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Gpr165	380.04809185521486	-1.0992648045110593	0.1896176312026159	-5.7972710530089895	6.740270427878536e-9	4.024191085088963e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Abcd4	76.73876395263748	-0.7647722374431549	0.13193286714341884	-5.79667715863252	6.764172538818171e-9	4.036325908409532e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
B3gat3	54.77319231489432	-0.9706772560376713	0.16749538269315573	-5.795247847613267	6.822035594705127e-9	4.068702412825193e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Adgrg3	10.878175458816576	-2.988198881446154	0.5156466930179656	-5.795050995007627	6.8300424341276565e-9	4.069329638118655e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Pold4	96.82432448896681	0.5814402672073028	0.10033404404630433	5.795044670370977	6.830299835693666e-9	4.069329638118655e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ccdc125	17.25667910864364	-2.8504288141328162	0.4922122263883619	-5.791056502289707	6.9945039925213995e-9	4.164959527789524e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Zfp60	35.168417955922195	-1.3688697976578246	0.23638103734421118	-5.790945894126509	6.99911232317733e-9	4.165505456473259e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Nadk2	41.86857214459137	-0.9999671043585671	0.17269134615198944	-5.790487633806931	7.018236561941532e-9	4.174685364520203e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Ccl5	685.6837684072785	4.4421245331694985	0.7671542688246722	5.790392771945476	7.022201705613231e-9	4.1748432058029344e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Pi4kb	76.84439227123745	-0.9160329544622269	0.15820786957967028	-5.790059349740066	7.036155758689435e-9	4.180936365510879e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Scly	312.83695463994826	-1.3581560446273597	0.23465693210090277	-5.787836875167834	7.129859891812115e-9	4.2343862641688365e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Havcr2	1280.1181437725209	0.5919356008597518	0.10227946898124038	5.787433262567308	7.147006752198863e-9	4.2423368854188305e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ass1	216.46263978438503	1.6846701121964716	0.29119493933388496	5.785368784396435	7.235342011737166e-9	4.2925131051757195e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Lamp1	3297.572597508838	-1.1274938430807901	0.19501363500249683	-5.781615439691458	7.3986683688305424e-9	4.3871031988378264e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Tns1	114.11344657054971	0.6575670144294051	0.11374345837161043	5.781141384685814	7.419550100565953e-9	4.397174544894234e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Phf8	206.3057074318135	0.49758601320288887	0.08610157840682928	5.77905797326733	7.512004066182798e-9	4.449630125081716e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tmem214	276.6336128514078	-0.5682016927492407	0.098380952131349	-5.775525449180765	7.671330352455745e-9	4.5416207606039154e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Tex2	148.22722020362139	-1.187687304342694	0.20564870636059737	-5.775321057746546	7.680648830671667e-9	4.544753088898746e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Ctdsp2	244.73279678733516	-0.9256463577999189	0.16029696304590188	-5.774572020649295	7.714892602632418e-9	4.562623067510703e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Cenpq	36.69443742810688	1.27244494483104	0.22035978593722888	5.774397263180794	7.722903332888894e-9	4.56496810939331e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Zfp787	43.77549274596419	1.0967299723013795	0.18993423113509497	5.774261783918802	7.72911914935984e-9	4.56625028698306e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Dnttip2	288.5940316891916	0.5971170341176977	0.10342801674206437	5.773261954803094	7.775142176914703e-9	4.591036333035349e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tmem222	198.43320858311083	0.5608704783097188	0.09718229897295189	5.771323422445709	7.865134941466678e-9	4.641745956041318e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Dram2	627.840073434717	-0.646609573219391	0.11206805755390602	-5.769793706903187	7.936863312311643e-9	4.6816291487780755e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Ttc13	129.43015649047592	-0.8008025338684296	0.138872923339267	-5.766441107544531	8.096298319217726e-9	4.773178173148005e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Sec16a	169.04782429253518	0.4364289588593959	0.0757090691462847	5.764553226986981	8.187443650626698e-9	4.824392384003742e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Dnajc3	365.92887654026015	-0.5784170347628202	0.10040740838452852	-5.760700769684907	8.376542642662058e-9	4.933241502077174e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Prr3	23.63898511320956	1.5873151490368427	0.275617290105207	5.759127623782027	8.454976006788644e-9	4.976836163829059e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tecpr1	280.8980374438881	-1.9457456655964809	0.3379177856821445	-5.758044554146988	8.509389842174098e-9	5.0062541699214044e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Anapc4	209.76164076451738	-0.449687255445609	0.07810587432140922	-5.757406332782673	8.541613593485382e-9	5.0225934230791585e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
H2-T23	31.883802755327245	-1.4719481905260567	0.25571754253717904	-5.756148662785028	8.60546086340796e-9	5.057501061598719e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Fibp	133.41469436883247	-0.7552177403407176	0.1312246952095702	-5.755149510041611	8.656514664599544e-9	5.0848574427559214e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Chst1	57.646104411347004	1.3059601573017556	0.2270364199828078	5.752205559798066	8.808659934846574e-9	5.1715358327163755e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Srprb	143.1288804345135	-0.5277263489930718	0.09175254573025111	-5.751626233288029	8.838904534745032e-9	5.186593799795265e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Fbxw17	137.34228748886895	-0.7179846149553648	0.12489433812517464	-5.748736297683637	8.99129217954053e-9	5.2728699319138796e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Fam76a	34.235153060667294	1.4070886562587828	0.244771626500089	5.7485774653635	8.999741113913236e-9	5.2728699319138796e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ndufab1	88.40500267500414	-1.4012037875192644	0.24374808699139106	-5.748573475240253	8.999953464078459e-9	5.2728699319138796e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Mrc1	3458.9923562301997	-0.7419865258905232	0.1290789408871815	-5.748315881666859	9.013672635510278e-9	5.2781672038971454e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Setd5	635.0094220634376	0.3936515073768536	0.06849611332268206	5.747063421283181	9.080667658777266e-9	5.314639723114246e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Nrp1	121.97569705509198	-0.7305325899744818	0.12712092536136474	-5.746753242220412	9.097334003492457e-9	5.321633846314613e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Rnf150	119.99670599204687	-0.7241687384485712	0.12604798053828595	-5.745183186243999	9.182152504031169e-9	5.368466780077083e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Tnfsf12	780.7306468736853	-1.159344593054814	0.20195424590984257	-5.7406299522535145	9.432500498125705e-9	5.5119800942957254e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Tinf2	128.9317938503908	0.6946704122054483	0.12102004601803594	5.740126822476334	9.460567530723274e-9	5.5255198766398254e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Ddx41	131.99402335382266	-0.8494873166488641	0.14810397741803452	-5.7357495150256685	9.708205172308346e-9	5.6672212707877585e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Nr1d1	82.63609789879987	2.5458754644271804	0.44391800691043326	5.735012828485795	9.75049657488283e-9	5.6889660471033016e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Gpam	45.02771135000491	-1.2831397744745283	0.22379719703611528	-5.733493499775431	9.838283842550273e-9	5.736511459071893e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Commd10	138.44196403772003	-0.4203284912212325	0.0733119134109543	-5.7334268288027905	9.842153655408707e-9	5.736511459071893e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Cacul1	447.712250743269	0.935010585833062	0.16308746752026984	5.733184775322182	9.856215713700827e-9	5.7417417714713544e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Polr3gl	98.24243668724165	-0.9470608393736071	0.1652341729255878	-5.731628165077632	9.947114465364609e-9	5.7917048311235424e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Cdk5r1	401.29600544799024	1.5020700714456754	0.26229009589179253	5.726751009559098	1.023722486108217e-8	5.957547464283198e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Lats1	50.950855236400535	0.904787252381434	0.15806795068250515	5.724039873198503	1.0402031945655752e-8	6.050336519318532e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Cdkn2aipnl	80.89265630153014	-0.5875866831638467	0.10269926549354645	-5.721430239447722	1.0563102922401275e-8	6.140857979205357e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Ppp2r2a	321.74554747105134	0.7680300073375906	0.13426594095332658	5.720214686497245	1.0638953907088793e-8	6.181769098228113e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Suco	242.78472218565406	1.4447835781324543	0.25261659368256684	5.719274245095481	1.0698000765465482e-8	6.212879085821539e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Tmed10	755.0115639822393	-0.7980975090180622	0.1396064892411731	-5.716765125719423	1.0857101902622108e-8	6.29985157531798e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Cux1	1382.04305051774	0.3820739566315331	0.06683427712155127	5.716736577200596	1.0858925304850649e-8	6.29985157531798e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Crot	153.88842802865318	-0.8071955696928532	0.1412947421467918	-5.712849306552779	1.1110005530309506e-8	6.442204645632706e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Mmp14	158.04385664390065	-1.488303586915519	0.2605394263756839	-5.712392967233546	1.113984810356986e-8	6.456191371375568e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Ctsh	5588.9597673847165	-0.7531641752391909	0.13187391172627247	-5.711244668335279	1.1215286829266294e-8	6.496575799868627e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Lyrm2	85.07253654371773	-1.08534085687469	0.19007804629139552	-5.709974813245023	1.1299289416116687e-8	6.541876950818916e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Srgn	4781.881029745345	1.3363740618054905	0.2340714924283977	5.709255953987162	1.1347113605368788e-8	6.56619640630674e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Gtf3a	76.9344590753186	-1.2286384895485654	0.21540003201637115	-5.7039847118276406	1.1703857897161567e-8	6.769161071838603e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Gvin1	79.67385618155804	1.1316515852525184	0.19858020918143282	5.69871282700979	1.2071536804176562e-8	6.978238796020919e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Pabpc1	156.089316966883	1.109954910228143	0.1948033983385701	5.697821083690907	1.213482984812567e-8	7.011235023361498e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Synj1	671.2597037399817	0.47890064427383255	0.08407518665623495	5.696099685534479	1.2257922384201664e-8	7.076975400383841e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Fcrlb	25.06513921701165	-3.323722297486327	0.5835130571127467	-5.696054710296082	1.2261154650611848e-8	7.076975400383841e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Shprh	112.16607466773878	-0.9251820066320742	0.16242905014150438	-5.69591465212705	1.227122561344442e-8	7.079167168819368e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Arhgef10l	116.36133336450057	-0.7193967047119333	0.1263154168914964	-5.695240711035989	1.2319798230738191e-8	7.103556629312711e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Sf3a2	341.14628963752267	0.7190439803221877	0.12627198901325168	5.694406066944327	1.2380212105804815e-8	7.134745321854011e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Mpc2	185.6904146367676	-1.0612071271870205	0.18639053836798972	-5.693460282258993	1.2449018578183704e-8	7.170736377551043e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
H3c4	37.831144159396274	-1.7343522172743757	0.30476236278038454	-5.690834660329008	1.264198764107484e-8	7.275605048840803e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Tmem94	94.4370663070538	-0.9453122098977857	0.16611213022731977	-5.690807821223848	1.2643975098171583e-8	7.275605048840803e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Kdm1a	89.86795448710417	0.8325109767003406	0.14631760500036392	5.68975262203253	1.27223544870485e-8	7.316974925171012e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Alg12	93.24884936967426	-0.6323798059758334	0.11114593942793306	-5.689634810148579	1.2731134703679394e-8	7.318294650856764e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Septin11	105.66458836447576	4.025161179366356	0.707496044393189	5.689305560455379	1.2755704066699841e-8	7.328136819111372e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Pola2	159.2180191990701	0.8260941650997252	0.14520421695426688	5.68918852652819	1.2764448498490515e-8	7.328136819111372e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Fau	547.5694987047885	0.6160794254458	0.10829090250364155	5.689115255319649	1.2769926072674036e-8	7.328136819111372e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Sypl	708.704073794006	-0.7190920860191783	0.12639915594026585	-5.68905765762399	1.2774233537036573e-8	7.328136819111372e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Rhbdf2	505.84741335799595	1.9348111899281457	0.340300815754917	5.685590807756357	1.3036119219113643e-8	7.474571609170647e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Spsb1	264.4429849757019	0.6378876628970653	0.11221934697721535	5.684293128408419	1.3135481407605555e-8	7.527718242936572e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
Smim19	232.15291643773185	-0.46389458602131733	0.08162014908422174	-5.683579253728591	1.3190455497780852e-8	7.555385778525844e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Actr8	81.70589600002911	-0.7576978846033546	0.13333446056657636	-5.682686091680118	1.3259551010348135e-8	7.591109771728482e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Unc119b	32.55984183384198	1.9606578560916	0.3450318568203805	5.682541531555723	1.3270767274410354e-8	7.593678393734606e-8	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	TRUE
