"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.79479716847525,0.566,0.261,0,"1","Mapkapk2"
0,1.47313134249931,0.668,0.364,0,"1","Klf2"
0,1.68888958843343,0.552,0.249,0,"1","H3f3b"
0,1.17908577371175,0.903,0.601,0,"1","Jund"
0,1.49152508440691,0.59,0.29,0,"1","Scpep1"
0,1.13134773248413,0.507,0.208,0,"1","St3gal6"
0,1.22450782818841,0.682,0.384,0,"1","Jmjd1c"
0,1.06721869240935,0.703,0.405,0,"1","Rrbp1"
0,1.4149871291386,0.501,0.214,0,"1","Tlr7"
0,1.12676131632854,0.685,0.399,0,"1","Edem1"
0,0.924821990316197,0.667,0.384,0,"1","Prkcd"
0,1.02540538351882,0.597,0.318,0,"1","Apbb1ip"
0,0.974317734381624,0.52,0.245,0,"1","Ctsl"
0,1.00333901433271,0.604,0.329,0,"1","Unc93b1"
0,1.01701568526982,0.56,0.286,0,"1","Mylip"
0,1.33967096034141,0.504,0.23,0,"1","Tlr2"
0,1.09162426495111,0.549,0.276,0,"1","Entpd1"
0,1.0291715713442,0.596,0.324,0,"1","Cmtm6"
0,0.830572897216617,0.775,0.505,0,"1","Pnrc1"
0,1.12062677323085,0.65,0.38,0,"1","Fosb"
0,0.864311402706614,0.595,0.325,0,"1","Rgs1"
0,1.02849254508349,0.531,0.262,0,"1","Cd86"
0,0.750496750398143,0.588,0.32,0,"1","Irf8"
0,0.645407531949682,0.658,0.391,0,"1","Arhgap45"
0,1.52234859286955,0.52,0.255,0,"1","Mapk6"
0,0.698702626947875,0.742,0.478,0,"1","Arrb2"
0,0.918044632466993,0.71,0.446,0,"1","Ski"
0,0.996301245187927,0.589,0.325,0,"1","Nckap1l"
0,0.946779180003759,0.609,0.347,0,"1","Tcn2"
0,1.30601639759748,0.512,0.252,0,"1","Plekho1"
0,1.16435810410688,0.614,0.355,0,"1","Sh3glb1"
0,0.752197231476396,0.641,0.382,0,"1","Fyb"
0,0.894567405659219,0.612,0.354,0,"1","Plxnb2"
0,1.04690197592845,0.516,0.26,0,"1","Dtx4"
0,1.33206819843142,0.507,0.253,0,"1","Azin1"
0,0.713628371749146,0.57,0.316,0,"1","Mafb"
0,0.714979211060113,0.606,0.353,0,"1","Gns"
0,1.06126624955424,0.563,0.31,0,"1","Sun2"
0,0.957486452705771,0.631,0.38,0,"1","Sema4d"
0,0.6334563066523,0.704,0.453,0,"1","Atp6v0c"
0,0.688683960030877,0.535,0.285,0,"1","Dst"
0,1.13793956054126,0.526,0.276,0,"1","Trib1"
0,0.80984238845306,0.509,0.26,0,"1","H1f4"
0,1.03005937848033,0.626,0.379,0,"1","Bri3"
0,0.977783557507899,0.55,0.304,0,"1","Tgfbr2"
0,0.921883123512194,0.606,0.361,0,"1","Mat2a"
0,0.959264182549312,0.561,0.317,0,"1","Csnk1e"
0,0.671298002100648,0.521,0.277,0,"1","Rogdi"
0,0.759032341167147,0.585,0.344,0,"1","Cyth4"
0,0.724159840083418,0.707,0.466,0,"1","Rap1b"
0,1.2511016571448,0.545,0.307,0,"1","Cltc"
0,0.697853161034271,0.633,0.4,0,"1","Sdcbp"
0,1.05484302128201,0.557,0.327,0,"1","Ube2f"
0,0.897491858162516,0.678,0.448,0,"1","Ddx5"
0,0.803714739857843,0.595,0.365,0,"1","Prex1"
0,1.09375111588305,0.532,0.304,0,"1","Nfe2l2"
0,1.02180477713616,0.523,0.295,0,"1","Lcp2"
0,0.896218898844721,0.592,0.364,0,"1","Arap1"
0,0.906557358839806,0.551,0.326,0,"1","Fam91a1"
0,0.79317635883029,0.715,0.494,0,"1","Rbm39"
0,0.695610751808143,0.563,0.342,0,"1","Man1a"
0,0.945271905036391,0.538,0.322,0,"1","Irak2"
0,0.955515776598001,0.532,0.316,0,"1","Klf6"
0,1.05291332467191,0.509,0.297,0,"1","B4galt1"
0,0.684688365017588,0.766,0.555,0,"1","Clk1"
0,0.763164540441764,0.5,0.291,0,"1","Dock10"
0,0.892146701798133,0.51,0.308,0,"1","Cyrib"
0,0.679692312823822,0.518,0.317,0,"1","Rgs2"
0,0.765709846677487,0.509,0.308,0,"1","Spi1"
0,0.761982151256313,0.504,0.304,0,"1","Ncf2"
0,0.669551858103347,0.593,0.405,0,"1","Wnk1"
0,0.856654676287805,0.511,0.324,0,"1","Gde1"
0,0.808220256326302,0.612,0.427,0,"1","Brd2"
0,0.755162269844944,0.551,0.369,0,"1","Atp6v0b"
0,0.565763816525632,0.502,0.32,0,"1","Cd84"
0,0.724541703348904,0.519,0.337,0,"1","Txnip"
0,0.683293870703319,0.574,0.401,0,"1","Eif1"
0,0.730731731840209,0.551,0.38,0,"1","Hsp90aa1"
0,0.61407977262123,0.704,0.534,0,"1","Srsf5"
0,0.839931738337278,0.559,0.39,0,"1","Irf2bp2"
0,0.601215829084616,0.554,0.389,0,"1","Srsf6"
0,0.632327941941149,0.568,0.421,0,"1","Wdr26"
0,4.48078406808909,0.943,0.106,0,"2","Lgals3"
0,4.35784050436201,0.917,0.093,0,"2","Lyz2"
0,5.60261836047679,0.867,0.051,0,"2","Gpnmb"
0,4.25671101746893,0.838,0.073,0,"2","Lyz1"
0,4.80372150893432,0.831,0.075,0,"2","Fabp5"
0,3.36260273162721,0.969,0.217,0,"2","Apoe"
0,2.8438208379047,0.817,0.096,0,"2","Msrb1"
0,2.74809267048832,0.912,0.201,0,"2","Anxa5"
0,3.92534572637004,0.774,0.067,0,"2","Myof"
0,3.62371254743745,0.803,0.109,0,"2","Plin2"
0,2.99036295394557,0.933,0.243,0,"2","Cstb"
0,2.82468736707212,0.878,0.19,0,"2","Vim"
0,3.18891187351308,0.862,0.178,0,"2","Txn1"
0,2.40082636559842,0.826,0.148,0,"2","Pla2g7"
0,3.25263232713872,0.773,0.108,0,"2","Anxa4"
0,3.13568293306405,0.732,0.076,0,"2","Ms4a7"
0,2.54389092223746,0.942,0.288,0,"2","Npc2"
0,3.83358458525231,0.703,0.054,0,"2","Mgst1"
0,2.87812299048939,0.76,0.114,0,"2","Tmem106a"
0,2.90529126814857,0.967,0.323,0,"2","Ctsb"
0,3.15713485023984,0.78,0.147,0,"2","Lipa"
0,4.60322242427787,0.674,0.042,0,"2","Anpep"
0,2.79117290620708,0.888,0.264,0,"2","Creg1"
0,2.22534519928809,0.881,0.26,0,"2","Gm2a"
0,2.9047611327859,0.881,0.262,0,"2","Cd63"
0,3.85341070054557,0.681,0.063,0,"2","Hpse"
0,3.38417844608447,0.977,0.361,0,"2","Psap"
0,2.46419913260045,0.956,0.344,0,"2","Cd68"
0,2.74783807836437,0.703,0.097,0,"2","Slamf7"
0,3.47491133017016,0.672,0.067,0,"2","Wfdc17"
0,2.27749230226287,0.852,0.25,0,"2","Ninj1"
0,2.34967132473552,0.783,0.182,0,"2","P2rx4"
0,2.23329559575918,0.786,0.189,0,"2","Rnf149"
0,2.5516070729767,0.736,0.14,0,"2","Ms4a6d"
0,2.57328468821243,0.961,0.367,0,"2","Fth1"
0,2.76644837060035,0.73,0.141,0,"2","Pld3"
0,2.18165048307946,0.857,0.268,0,"2","Gpx1"
0,2.1776841838045,0.892,0.304,0,"2","Lamp1"
0,2.34095401567655,0.793,0.214,0,"2","Cyba"
0,1.85276703199496,0.85,0.272,0,"2","Abca1"
0,2.25842496414819,0.816,0.24,0,"2","Dhrs3"
0,1.24838801997932,0.781,0.207,0,"2","Lilrb4a"
0,2.27465815809803,0.751,0.18,0,"2","Cd300a"
0,3.46626708988852,0.637,0.067,0,"2","Vat1"
0,1.93610131582109,0.828,0.26,0,"2","Fcgr2b"
0,1.71900783068904,0.787,0.224,0,"2","Lgals3bp"
0,2.07038843191602,0.858,0.296,0,"2","Akr1a1"
0,1.97695589546166,0.753,0.193,0,"2","Emp3"
0,2.40790493972123,0.736,0.177,0,"2","Prdx1"
0,1.59307817550384,0.851,0.294,0,"2","Slc11a1"
0,3.03971718281456,0.656,0.104,0,"2","Tgm2"
0,2.88374576775489,0.632,0.08,0,"2","Tnfsf13"
0,2.14428876374435,0.917,0.367,0,"2","Ctsd"
0,1.70530942700102,0.783,0.237,0,"2","Fnip2"
0,1.76974188794169,0.924,0.378,0,"2","Sdcbp"
0,2.40601493189668,0.683,0.138,0,"2","Gngt2"
0,3.23996967430318,0.651,0.108,0,"2","Vegfa"
0,1.61973518361154,0.916,0.376,0,"2","Fcer1g"
0,1.88252720640672,0.909,0.369,0,"2","Mpeg1"
0,1.67965826944272,0.969,0.43,0,"2","Ctsz"
0,1.70257461025086,0.909,0.371,0,"2","Cebpb"
0,1.76562335493111,0.742,0.205,0,"2","Axl"
0,1.47049571034238,0.932,0.396,0,"2","Grn"
0,2.4252483345113,0.658,0.127,0,"2","Ly9"
0,1.44286136945065,0.784,0.255,0,"2","Bst2"
0,2.23431439766261,0.666,0.138,0,"2","Plaur"
0,1.33941244303108,0.815,0.287,0,"2","Pim1"
0,4.11798275696877,0.565,0.04,0,"2","Acp5"
0,1.8232698703016,0.697,0.182,0,"2","Prdx5"
0,2.46823899059182,0.983,0.469,0,"2","Ctss"
0,2.022092555295,0.972,0.459,0,"2","Tyrobp"
0,1.68742867907848,0.692,0.181,0,"2","Aldh2"
0,1.46450726085731,0.802,0.298,0,"2","Cd84"
0,1.43315284403306,0.861,0.357,0,"2","Arpc1b"
0,1.18331888950409,0.813,0.312,0,"2","C3ar1"
0,1.55688885766186,0.836,0.336,0,"2","Gns"
0,1.72939247132832,0.685,0.186,0,"2","Osbpl8"
0,1.56546550241803,0.764,0.274,0,"2","Atp6v1b2"
0,1.3375469171777,0.842,0.354,0,"2","Ctsa"
