"gene","lineage","rho","p_val","p_adj","abs_rho","detected_frac","n_cells"
"Fhl3","slingPseudotime_7",0.033570415857427,0.0731004166011667,0.12151000099928,0.033570415857427,0.051911609961417,2851
"Cyfip1","slingPseudotime_7",-0.033546097889904,0.0733086606980837,0.121694323868001,0.033546097889904,0.061732725359523,2851
"Tcirg1","slingPseudotime_7",0.0334450155495012,0.0741794716726734,0.122976577706687,0.0334450155495012,0.0375306909856191,2851
"Cep85l","slingPseudotime_7",0.033284003645666,0.0755840019696998,0.125139076108775,0.033284003645666,0.0308663626797615,2851
"Cetn3","slingPseudotime_7",0.0330137504932463,0.0779901680262483,0.128951997397897,0.0330137504932463,0.116801122413188,2851
"Comt","slingPseudotime_7",-0.0329801367270675,0.0782937555029115,0.129282951623037,0.0329801367270675,0.042441248684672,2851
"Mdfic","slingPseudotime_7",0.0329171931333102,0.0788648249465405,0.130054130848517,0.0329171931333102,0.0364784286215363,2851
"Ptpn13","slingPseudotime_7",0.0328873356437822,0.0791368953946579,0.130330855393047,0.0328873356437822,0.0719045948789898,2851
"Vps18","slingPseudotime_7",0.0326553311692887,0.0812770821865374,0.133679411491015,0.0326553311692887,0.0648895124517713,2851
"Rab11fip4","slingPseudotime_7",-0.0326050785875785,0.0817467821466159,0.134275266338068,0.0326050785875785,0.0918975797965626,2851
"Eid1","slingPseudotime_7",-0.0325422406553222,0.0823372087999365,0.135067599737429,0.0325422406553222,0.172220273588215,2851
"Pola1","slingPseudotime_7",0.0324653133603013,0.0830647192447414,0.136082436508423,0.0324653133603013,0.0564714135391091,2851
"Eif4ebp1","slingPseudotime_7",0.0321529049330629,0.0860728664108783,0.140826024886908,0.0321529049330629,0.0224482637670993,2851
"Trbc1","slingPseudotime_7",0.0318962127084157,0.0886098319985538,0.144787307187179,0.0318962127084157,0.318484742195721,2851
"Itm2c","slingPseudotime_7",0.0318792573155745,0.0887795058405503,0.144875172716303,0.0318792573155745,0.260259558049807,2851
"Asb2","slingPseudotime_7",0.0318311698879283,0.0892621440004742,0.145472855281086,0.0318311698879283,0.0266573132234304,2851
"Alad","slingPseudotime_7",0.0315847781684527,0.0917683316841966,0.149362519017247,0.0315847781684527,0.0722553490003508,2851
"Dusp4","slingPseudotime_7",0.0315614559897576,0.092008453664376,0.149558604786047,0.0315614559897576,0.116099614170467,2851
"Gpatch4","slingPseudotime_7",-0.0315158364513876,0.0924796046603336,0.150129228344697,0.0315158364513876,0.0291125920729569,2851
"Slc23a2","slingPseudotime_7",-0.031458188438266,0.0930777511037556,0.150904265732418,0.031458188438266,0.0820764643984567,2851
"Mpc1","slingPseudotime_7",0.0313640261385622,0.0940614342461405,0.152301545087663,0.0313640261385622,0.106629252893722,2851
"Ruvbl2","slingPseudotime_7",0.0313500640673777,0.09420799818582,0.152341523586384,0.0313500640673777,0.0634864959663276,2851
"P4hb","slingPseudotime_7",0.0312538708721954,0.0952227459535833,0.153720027388806,0.0312538708721954,0.220273588214662,2851
"Mcm3","slingPseudotime_7",0.0312459759538048,0.0953064169810598,0.153720027388806,0.0312459759538048,0.032970887407927,2851
"Tox","slingPseudotime_7",0.031138844728707,0.0964476305146339,0.155360229566098,0.031138844728707,0.0687478077867415,2851
"Stk38l","slingPseudotime_7",0.0310641008028822,0.0972502907005426,0.156451561616059,0.0310641008028822,0.0410382321992283,2851
"Dusp6","slingPseudotime_7",0.0310068717244758,0.0978684631210978,0.157243674680427,0.0310068717244758,0.125569975447212,2851
"Trbv19","slingPseudotime_7",0.0309873586423015,0.0980799538928526,0.157381184038595,0.0309873586423015,0.0813749561557348,2851
"Maf","slingPseudotime_7",-0.0307901970554891,0.100237400765803,0.160636860201607,0.0307901970554891,0.119607155384076,2851
"Cpox","slingPseudotime_7",0.0306960339677558,0.101281041744873,0.162101539284368,0.0306960339677558,0.0385829533497019,2851
"Dnmt3a","slingPseudotime_7",-0.0304992089540325,0.103490449591673,0.165425910472623,0.0304992089540325,0.0848824973693441,2851
"Myo1c","slingPseudotime_7",0.0303091521748031,0.105660054214303,0.168678247468555,0.0303091521748031,0.0512101017186952,2851
"Ttc9c","slingPseudotime_7",0.0301687289493641,0.1072861099508,0.171055659998087,0.0301687289493641,0.0827779726411785,2851
"Il6st","slingPseudotime_7",-0.0300968846131957,0.1081256717038,0.172143793460983,0.0300968846131957,0.121711680112241,2851
"Gng10","slingPseudotime_7",0.0300867928789604,0.108244017328266,0.172143793460983,0.0300867928789604,0.0792704314275693,2851
"Vamp8","slingPseudotime_7",0.030032998709502,0.108876590499446,0.17292978160649,0.030032998709502,0.227990178884602,2851
"Lpar6","slingPseudotime_7",-0.029986557609922,0.109425045312785,0.173580338376879,0.029986557609922,0.0936513504033672,2851
"Incenp","slingPseudotime_7",0.0294991488240448,0.115313742264829,0.182689705742759,0.0294991488240448,0.0676955454226587,2851
"Klf6","slingPseudotime_7",-0.0294551111080952,0.115857830173614,0.183125053408662,0.0294551111080952,0.286215363030516,2851
"Nfya","slingPseudotime_7",0.0294531962667844,0.115881533797001,0.183125053408662,0.0294531962667844,0.115748860049106,2851
"Heg1","slingPseudotime_7",0.0294103492934767,0.116412929094368,0.183732526979748,0.0294103492934767,0.0771659066994037,2851
"H2ac8","slingPseudotime_7",0.0293213371459589,0.117522987651758,0.185250611052583,0.0293213371459589,0.0512101017186952,2851
"Hspe1","slingPseudotime_7",-0.0292054475860458,0.118980653295684,0.187312111611593,0.0292054475860458,0.0533146264468608,2851
"Gbp7","slingPseudotime_7",0.0291606510157748,0.119547888282018,0.187968377801915,0.0291606510157748,0.141003156787092,2851
"Daxx","slingPseudotime_7",-0.0290089254042581,0.12148485098149,0.190773949405606,0.0290089254042581,0.160645387583304,2851
"Rp2","slingPseudotime_7",-0.028723243762305,0.125198413332996,0.196358866582491,0.028723243762305,0.0477025605050859,2851
"Tyrobp","slingPseudotime_7",0.0286859740105484,0.125689333751167,0.196881788457341,0.0286859740105484,0.0242020343739039,2851
"Slc16a1","slingPseudotime_7",0.0284809041792906,0.128417394797457,0.20090330850666,0.0284809041792906,0.0989126622237811,2851
"Atox1","slingPseudotime_7",0.0283996975543314,0.129510322696589,0.20235987921342,0.0283996975543314,0.0561206594177482,2851
"Ncf1","slingPseudotime_7",0.0281658359961774,0.132698120606081,0.207081960995757,0.0281658359961774,0.0354261662574535,2851
"Orc6","slingPseudotime_7",0.0281350534987726,0.133122205094129,0.207484733625513,0.0281350534987726,0.0547176429323045,2851
"Mvb12b","slingPseudotime_7",0.0280663420060795,0.134072611832505,0.208705809203775,0.0280663420060795,0.0989126622237811,2851
"Mex3b","slingPseudotime_7",0.0279737996531188,0.13536092204203,0.210449194717087,0.0279737996531188,0.0992634163451421,2851
"Dnaja4","slingPseudotime_7",0.0278750509951642,0.136746151624674,0.212338744758811,0.0278750509951642,0.0582251841459137,2851
"Pgam5","slingPseudotime_7",0.0277922851062281,0.137915577365826,0.21388892271375,0.0277922851062281,0.0231497720098211,2851
"Arl5a","slingPseudotime_7",0.0277710139530393,0.138217365255665,0.214091334039134,0.0277710139530393,0.159593125219221,2851
"Cep128","slingPseudotime_7",0.0277340150671711,0.138743504283436,0.214640322220662,0.0277340150671711,0.033321641529288,2851
"Pold2","slingPseudotime_7",0.0276797791001858,0.139517546411353,0.215570992600978,0.0276797791001858,0.0441950192914767,2851
"Ier5","slingPseudotime_7",0.0276381605068755,0.140113766019866,0.216224947561522,0.0276381605068755,0.294633461943178,2851
"Snx30","slingPseudotime_7",-0.0275890532612795,0.140819783953399,0.217046522739517,0.0275890532612795,0.0417397404419502,2851
"Tsen34","slingPseudotime_7",-0.0275588331814389,0.141255616790002,0.217450148999388,0.0275588331814389,0.0434935110487548,2851
"Gsr","slingPseudotime_7",0.0274622203819473,0.142655915681046,0.219105383510782,0.0274622203819473,0.0361276745001754,2851
"Arl5c","slingPseudotime_7",-0.0274604670940011,0.142681425742221,0.219105383510782,0.0274604670940011,0.0971588916169765,2851
"Wdr76","slingPseudotime_7",0.0271689396688384,0.14697196703627,0.225417127356242,0.0271689396688384,0.0312171168011224,2851
"Osgin2","slingPseudotime_7",0.0270523845121917,0.148714698272351,0.22781050593191,0.0270523845121917,0.0455980357769204,2851
"Ap1s1","slingPseudotime_7",0.0268935658690429,0.151114680524054,0.23120361157291,0.0268935658690429,0.0441950192914767,2851
"Clic4","slingPseudotime_7",0.0268681014149722,0.151502214239743,0.23151316356929,0.0268681014149722,0.0557699052963872,2851
"Klf3","slingPseudotime_7",-0.0268507067213085,0.151767372012101,0.231635183168653,0.0268507067213085,0.205892669238864,2851
"Man2a2","slingPseudotime_7",-0.0267909502392782,0.152680967343038,0.232597891053206,0.0267909502392782,0.188705717292178,2851
"Tubb2a","slingPseudotime_7",-0.0267851221131553,0.152770294843746,0.232597891053206,0.0267851221131553,0.0529638723254998,2851
"Optn","slingPseudotime_7",0.026763850620747,0.153096659579485,0.232811221988268,0.026763850620747,0.0203437390389337,2851
"Dusp1","slingPseudotime_7",-0.0266853762013031,0.154305264521192,0.234364010512138,0.0266853762013031,0.224482637670993,2851
"Trbv29","slingPseudotime_7",0.0266718119830416,0.154514903052976,0.234397607786675,0.0266718119830416,0.0249035426166257,2851
"H2ac25","slingPseudotime_7",-0.0266547327402965,0.154779174705186,0.234513901068464,0.0266547327402965,0.114696597685023,2851
"Eif2ak2","slingPseudotime_7",0.0266147084540698,0.155399825157789,0.2351692269337,0.0266147084540698,0.0399859698351456,2851
"H2-T24","slingPseudotime_7",-0.0264972074460126,0.157232804315636,0.23765538741783,0.0264972074460126,0.0698000701508243,2851
"Ifi209","slingPseudotime_7",-0.0263475186332512,0.159591567258262,0.240929298397134,0.0263475186332512,0.199228340933006,2851
"Bcr","slingPseudotime_7",0.026193288608078,0.16204976907858,0.244345248912214,0.026193288608078,0.0641880042090495,2851
"Slc45a4","slingPseudotime_7",0.0260804200084792,0.163866752788962,0.24678727829663,0.0260804200084792,0.0336723956506489,2851
"Fam241a","slingPseudotime_7",-0.0260381577191123,0.164551034632101,0.247519606847324,0.0260381577191123,0.107681515257804,2851
"Ralgds","slingPseudotime_7",-0.0260151531032748,0.164924412393721,0.247646812741226,0.0260151531032748,0.0648895124517713,2851
"Frrs1","slingPseudotime_7",0.0260085417613351,0.165031836010753,0.247646812741226,0.0260085417613351,0.0385829533497019,2851
"Arap1","slingPseudotime_7",0.0259614047936632,0.165799261748604,0.24842009315425,0.0259614047936632,0.161346895826026,2851
"Cxcl10","slingPseudotime_7",0.0259524949261489,0.165944622227039,0.24842009315425,0.0259524949261489,0.033321641529288,2851
"Atp6v0c","slingPseudotime_7",-0.0257550391805125,0.169190662341611,0.252976468812217,0.0257550391805125,0.133637320238513,2851
"Taldo1","slingPseudotime_7",0.0257158351582079,0.169840776228847,0.253645125789795,0.0257158351582079,0.148018239214311,2851
"Sars2","slingPseudotime_7",0.0256705838072807,0.170593496943842,0.254465240071364,0.0256705838072807,0.0347246580147317,2851
"Ddit4","slingPseudotime_7",0.0255404238822345,0.172772528816753,0.257408415996355,0.0255404238822345,0.125920729568572,2851
"Dhx58","slingPseudotime_7",0.0254234068514675,0.174749230234507,0.260016359381639,0.0254234068514675,0.0813749561557348,2851
"Fdps","slingPseudotime_7",-0.0254122245200523,0.174939006591967,0.260016359381639,0.0254122245200523,0.0347246580147317,2851
"Bin1","slingPseudotime_7",-0.0253370760443987,0.17621834802105,0.261606811195145,0.0253370760443987,0.187302700806734,2851
"Snx29","slingPseudotime_7",-0.0253204386057956,0.176502527032156,0.261717863333565,0.0253204386057956,0.126271483689933,2851
"Cct3","slingPseudotime_7",0.0253003562765063,0.176846001742676,0.261916471775291,0.0253003562765063,0.107330761136443,2851
"Epb41l2","slingPseudotime_7",-0.0252810296142408,0.177177021822719,0.262096186128283,0.0252810296142408,0.0610312171168011,2851
"Srm","slingPseudotime_7",0.0252372240001404,0.177929015896578,0.262631466088562,0.0252372240001404,0.0213960014030165,2851
"Arf2","slingPseudotime_7",0.0252269166348475,0.178106303076584,0.262631466088562,0.0252269166348475,0.0312171168011224,2851
"Tob1","slingPseudotime_7",-0.0252206034076606,0.178214955762184,0.262631466088562,0.0252206034076606,0.324096808137496,2851
"Lman1","slingPseudotime_7",0.025204778611282,0.178487522305293,0.262631466088562,0.025204778611282,0.061381971238162,2851
"Tmbim1","slingPseudotime_7",0.0251988685397641,0.178589396940222,0.262631466088562,0.0251988685397641,0.0245527884952648,2851
"H2-DMa","slingPseudotime_7",-0.0251212755765848,0.179930915412741,0.264293354014014,0.0251212755765848,0.0294633461943178,2851
"Pld4","slingPseudotime_7",-0.0250684399302612,0.180848674304504,0.265031261394981,0.0250684399302612,0.0217467555243774,2851
"Abca1","slingPseudotime_7",-0.0250679424082849,0.180857332775935,0.265031261394981,0.0250679424082849,0.0263065591020695,2851
"Cltb","slingPseudotime_7",-0.0249717473387134,0.182537220066031,0.267179771759413,0.0249717473387134,0.051911609961417,2851
"Ccl3","slingPseudotime_7",-0.0249576617348492,0.182784169146092,0.267228317465046,0.0249576617348492,0.0245527884952648,2851
"Myo5a","slingPseudotime_7",-0.0248547401292325,0.184596108919273,0.269562074940527,0.0248547401292325,0.0252542967379867,2851
"Naa38","slingPseudotime_7",0.0247970837102274,0.185616941725617,0.270736496099208,0.0247970837102274,0.0694493160294633,2851
"Fnip1","slingPseudotime_7",-0.0246751053366733,0.187790363127566,0.273587358868832,0.0246751053366733,0.0813749561557348,2851
"H2bc4","slingPseudotime_7",0.0246400262364902,0.188418867704711,0.274183451258311,0.0246400262364902,0.0694493160294633,2851
"Ramp1","slingPseudotime_7",-0.0245851728885725,0.189404769586525,0.275212887985036,0.0245851728885725,0.0417397404419502,2851
"Ubc","slingPseudotime_7",-0.0245761870563964,0.189566637244093,0.275212887985036,0.0245761870563964,0.600140301648544,2851
"Ets2","slingPseudotime_7",-0.0245055023579089,0.190843481155532,0.27668079607742,0.0245055023579089,0.145913714486145,2851
"Pola2","slingPseudotime_7",0.0244957346065072,0.191020421611851,0.27668079607742,0.0244957346065072,0.0999649245878639,2851
"Gla","slingPseudotime_7",0.0243713476490664,0.193284223319545,0.279635739756286,0.0243713476490664,0.0750613819712382,2851
"Mcm2","slingPseudotime_7",0.0243162552669453,0.194293156379609,0.280770457195966,0.0243162552669453,0.061732725359523,2851
"Flnb","slingPseudotime_7",0.0242949763124221,0.194683880432447,0.281010220023741,0.0242949763124221,0.0529638723254998,2851
"Itm2b","slingPseudotime_7",-0.024267238663223,0.195194063591161,0.281421660310209,0.024267238663223,0.205541915117503,2851
"H4c16","slingPseudotime_7",-0.0242235147123062,0.196000274106705,0.282258459255047,0.0242235147123062,0.0533146264468608,2851
"Tspyl2","slingPseudotime_7",-0.0240770234560604,0.19871914525262,0.285844570271317,0.0240770234560604,0.165205191160996,2851
"Il10ra","slingPseudotime_7",0.023942786128076,0.201234687680656,0.289130298391747,0.023942786128076,0.028411083830235,2851
"Btbd1","slingPseudotime_7",0.023921711517405,0.201631714891964,0.289300272289682,0.023921711517405,0.137846369694844,2851
"Ece1","slingPseudotime_7",0.0239008936843737,0.202024464834806,0.289300272289682,0.0239008936843737,0.0403367239565065,2851
"Parp1","slingPseudotime_7",0.0238996836682751,0.202047310167114,0.289300272289682,0.0238996836682751,0.0992634163451421,2851
"Tgfbr1","slingPseudotime_7",-0.0238523867242872,0.202941760536877,0.290248513353658,0.0238523867242872,0.0410382321992283,2851
"Plk3","slingPseudotime_7",0.0238255879722687,0.203449839436655,0.290642627766649,0.0238255879722687,0.160645387583304,2851
"Gan","slingPseudotime_7",0.0237528837530614,0.204832902850908,0.291957891827637,0.0237528837530614,0.0336723956506489,2851
"Themis","slingPseudotime_7",-0.0237324781354371,0.205222307258637,0.291957891827637,0.0237324781354371,0.203437390389337,2851
"Cystm1","slingPseudotime_7",0.0237139881435762,0.205575619626267,0.291957891827637,0.0237139881435762,0.0249035426166257,2851
"Ly6a","slingPseudotime_7",0.0237124838605326,0.205604383343563,0.291957891827637,0.0237124838605326,0.271834444054718,2851
"Slc29a3","slingPseudotime_7",-0.0237076764759078,0.20569632596816,0.291957891827637,0.0237076764759078,0.0322693791652052,2851
"Oasl2","slingPseudotime_7",-0.023703724962642,0.205771922160119,0.291957891827637,0.023703724962642,0.0336723956506489,2851
"Ube2l6","slingPseudotime_7",-0.0236315029629466,0.207157153211241,0.293590069743822,0.0236315029629466,0.0263065591020695,2851
"Etv5","slingPseudotime_7",-0.023526357418127,0.209185935937659,0.296129580885701,0.023526357418127,0.023500526131182,2851
"Rad23a","slingPseudotime_7",0.0234009676009645,0.211624090298781,0.299242209132892,0.0234009676009645,0.100666432830586,2851
"Zfp36l1","slingPseudotime_7",0.0233017536729451,0.2135677642064,0.301649384472317,0.0233017536729451,0.185899684321291,2851
"Trio","slingPseudotime_7",0.0232130556551062,0.21531629533568,0.303775811703837,0.0232130556551062,0.0838302350052613,2851
"Oas1a","slingPseudotime_7",0.0231582021735881,0.2164027846178,0.304964465357667,0.0231582021735881,0.0491055769905296,2851
"Gbp4","slingPseudotime_7",-0.0231366578842188,0.216830591835424,0.305223243011576,0.0231366578842188,0.253244475622589,2851
"Rgs19","slingPseudotime_7",0.0229271472549994,0.22102260924714,0.310774197479106,0.0229271472549994,0.0266573132234304,2851
"Ptger4","slingPseudotime_7",0.022705127926416,0.225527940730784,0.316752725745483,0.022705127926416,0.25745352507892,2851
"Prkcd","slingPseudotime_7",0.022679337171578,0.226055518604287,0.31698666093986,0.022679337171578,0.090143809189758,2851
"Atf3","slingPseudotime_7",-0.0226721995771495,0.226201681246684,0.31698666093986,0.0226721995771495,0.0512101017186952,2851
"Hexb","slingPseudotime_7",-0.0226176844460581,0.227320257997199,0.318197449604142,0.0226176844460581,0.0206944931602946,2851
"Ndrg1","slingPseudotime_7",0.0224067930185363,0.231684563704732,0.323943741197892,0.0224067930185363,0.0308663626797615,2851
"Kctd17","slingPseudotime_7",-0.0223658594485939,0.232538512070165,0.324774458198555,0.0223658594485939,0.0287618379515959,2851
"Tmem65","slingPseudotime_7",0.0222710156887468,0.23452569617836,0.327184285963114,0.0222710156887468,0.14766748509295,2851
"Nfe2l2","slingPseudotime_7",-0.0222268993973604,0.235454114020029,0.328113313851769,0.0222268993973604,0.051911609961417,2851
