"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.70814939129426e-82,0.839466414164189,0.542,0.289,3.2548786651112e-78,"0","Camk2d"
3.30468006522131e-82,0.771517427198098,0.706,0.41,6.2970678642792e-78,"0","Tgfb1"
7.6183612377169e-82,0.858984995757838,0.822,0.559,1.45167873384696e-77,"0","Bst2"
9.15819018146839e-82,0.925904564490269,0.643,0.374,1.7450931390788e-77,"0","Tnfrsf1a"
2.13723174238106e-81,0.870880099241267,0.625,0.362,4.07249508510711e-77,"0","B4galt1"
1.31742431012114e-80,1.09502668856704,0.515,0.261,2.51035202293584e-76,"0","Gng2"
3.08172605446491e-80,1.02726462072945,0.525,0.273,5.87222899678288e-76,"0","Apobec1"
4.31093009827824e-80,0.689076854598265,0.798,0.526,8.21447730226918e-76,"0","Aif1"
4.82207155403872e-80,1.07340592577593,0.587,0.328,9.18845734622077e-76,"0","Itgav"
5.25186432847921e-78,0.881866115509713,0.504,0.266,1.00074274779171e-73,"0","Fmnl3"
5.95203703940047e-78,0.913057916606637,0.576,0.317,1.13416065785776e-73,"0","Pstpip1"
7.25296541740029e-77,0.721720431706401,0.842,0.599,1.38205256028562e-72,"0","Zc3h12a"
8.16636435421751e-77,0.832427277780763,0.56,0.284,1.55610072769615e-72,"0","Ly9"
8.58444121298161e-77,0.830233386127051,0.749,0.482,1.63576527313365e-72,"0","Stk17b"
3.99580142236415e-76,0.946825694956573,0.632,0.366,7.61399961031489e-72,"0","Cd44"
4.85999011857057e-76,0.925585167657257,0.525,0.271,9.26071117093622e-72,"0","Lat2"
5.51762803908982e-76,0.707689687049834,0.737,0.45,1.05138402284856e-71,"0","Vmp1"
4.30660498492115e-75,0.799494587984181,0.553,0.302,8.20623579876725e-71,"0","Rab20"
9.32707431232486e-75,0.799641776517466,0.718,0.448,1.7772740102135e-70,"0","Tatdn2"
2.32265660095751e-74,1.05806444385701,0.534,0.291,4.42582215312454e-70,"0","Tiparp"
4.60091026849398e-74,0.853786177240003,0.579,0.321,8.76703451661528e-70,"0","Card19"
5.12220441891877e-74,0.950378871013839,0.562,0.32,9.76036052024971e-70,"0","Irgm1"
6.7211551999468e-74,0.735093806770376,0.801,0.531,1.28071612334986e-69,"0","Dusp1"
7.73935087446564e-73,0.624263211790342,0.746,0.457,1.47473330912943e-68,"0","Inpp5d"
1.94191597640173e-72,0.972652084396144,0.55,0.305,3.70032089303349e-68,"0","Zfp703"
1.33956116910728e-71,0.947874201584573,0.512,0.256,2.55253380773391e-67,"0","Ifi27l2a"
1.93048016363435e-71,0.793638326704945,0.605,0.357,3.67852995180526e-67,"0","Zbp1"
2.90268706581274e-71,0.937000290640619,0.533,0.296,5.53107020390617e-67,"0","Rilpl2"
3.95031792643867e-71,0.726430631767554,0.562,0.322,7.52733080882888e-67,"0","Pttg1"
4.10115450760452e-71,0.839066461132747,0.607,0.348,7.8147499142404e-67,"0","Ncf2"
4.84992932699783e-71,0.674243595534366,0.826,0.559,9.24154033259437e-67,"0","Btg2"
6.47841949538774e-70,0.566109162181839,0.944,0.795,1.23446283484613e-65,"0","Mcl1"
7.95075018193797e-70,0.593944718313783,0.526,0.285,1.51501544716828e-65,"0","Fnip2"
1.22308929394188e-69,0.848211067819547,0.628,0.371,2.33059664960625e-65,"0","Hif1a"
2.02757018875677e-69,0.928761420982546,0.508,0.281,3.86353499467603e-65,"0","Adcy7"
2.99622042842559e-69,0.70071996068538,0.719,0.471,5.70929802636497e-65,"0","Atf3"
4.03534360832984e-68,0.639066116508913,0.769,0.514,7.68934724567251e-64,"0","Bcl2l11"
4.97317528025835e-68,0.81517676600468,0.54,0.307,9.47638549653229e-64,"0","Susd6"
5.98319095841542e-68,0.544161627809613,0.92,0.716,1.14009703712606e-63,"0","Cd52"
6.06414554516419e-68,0.744494254295912,0.558,0.328,1.15552293363104e-63,"0","Snx29"
1.80326230264131e-67,0.626534283942922,0.71,0.451,3.43611631768301e-63,"0","Wsb1"
1.95109696192786e-67,0.694133619465259,0.714,0.445,3.71781526095354e-63,"0","Ogt"
2.70062538011149e-67,0.649628084339327,0.787,0.525,5.14604166180245e-63,"0","Serinc3"
1.56659044535203e-66,0.783718969041195,0.564,0.309,2.9851380936183e-62,"0","Itgb7"
1.87993285946872e-66,0.71024384333883,0.672,0.421,3.58221206371765e-62,"0","Cd82"
2.56550034626741e-66,0.786421256617291,0.648,0.4,4.88856090981255e-62,"0","Cep120"
4.44776557420505e-66,0.504782917057938,0.951,0.716,8.47521730164772e-62,"0","Laptm5"
2.29346302675192e-65,0.613996978253113,0.59,0.342,4.37019379747579e-61,"0","Lamp2"
3.3841044184461e-65,0.748124779564328,0.639,0.393,6.44841096934904e-61,"0","Adam17"
4.038189812604e-65,0.985353900702746,0.511,0.285,7.69477068791693e-61,"0","Nadk"
4.68553147111923e-65,0.62421791936169,0.727,0.45,8.9282802182177e-61,"0","Esyt1"
1.27553072254519e-64,0.593713611949372,0.925,0.722,2.43052379180987e-60,"0","Jund"
4.39708289146617e-64,0.770750203595991,0.602,0.357,8.37864144968879e-60,"0","Tmem50a"
4.50120311796517e-64,0.528481099836128,0.666,0.396,8.57704254128264e-60,"0","H2-DMa"
5.67599167866e-64,0.637837461460759,0.683,0.432,1.08156021436866e-59,"0","Ikzf1"
6.30189309537996e-64,0.516869425125147,0.806,0.541,1.20082572932465e-59,"0","Cstb"
6.68600834567849e-64,0.568960619244763,0.75,0.482,1.27401889026904e-59,"0","Ier2"
6.76472879167012e-64,0.632768145785326,0.903,0.709,1.28901907125274e-59,"0","Junb"
7.60042582269614e-64,0.807385756623235,0.555,0.321,1.44826114051475e-59,"0","Tob1"
1.9759131017026e-63,0.591589777204474,0.816,0.565,3.76510241529431e-59,"0","Kdm6b"
2.77752075150992e-63,0.924014840983371,0.537,0.306,5.29256579200216e-59,"0","D16Ertd472e"
1.33194749030367e-62,0.903583586919022,0.511,0.282,2.53802594277365e-58,"0","Mef2d"
1.5327191672057e-62,0.693487861595175,0.591,0.358,2.92059637311045e-58,"0","Xbp1"
6.23313375807359e-62,0.748606457374206,0.596,0.355,1.18772363760092e-57,"0","Vgll4"
6.27341776188744e-62,0.715170339558657,0.643,0.401,1.19539975452765e-57,"0","Grina"
1.06187786574428e-61,0.899634023810411,0.513,0.282,2.02340827317572e-57,"0","Ttc39b"
1.27840689955538e-61,0.783934292046579,0.579,0.332,2.43600434710277e-57,"0","Rnf130"
2.47316305732859e-61,0.846296487088533,0.531,0.301,4.71261220573962e-57,"0","Bach1"
4.13284465533666e-61,0.853046460001117,0.566,0.341,7.875135490744e-57,"0","Pnp"
1.24304728850583e-60,0.692393519994106,0.573,0.331,2.36862660824786e-56,"0","Tet3"
1.65457795806883e-60,0.622095609922887,0.569,0.334,3.15279829910016e-56,"0","Prdx1"
4.75117728519587e-60,0.622805132651336,0.779,0.535,9.05336831694073e-56,"0","Tnfaip3"
6.10549815838764e-60,0.804719497402179,0.521,0.295,1.16340267408076e-55,"0","Cd164"
8.41434825786201e-60,0.774036159547802,0.56,0.322,1.60335406053561e-55,"0","Gla"
1.14938191942592e-59,0.604342430979822,0.642,0.39,2.19014724746609e-55,"0","Il10rb"
2.15540972734745e-59,0.745615139500272,0.502,0.294,4.10713323546056e-55,"0","Gnl3"
2.66991565240637e-59,0.684475803321016,0.542,0.306,5.08752427566033e-55,"0","Sorl1"
1.60055368165027e-58,0.591978153824667,0.78,0.537,3.0498550403846e-54,"0","Limd2"
2.40833553139854e-58,0.67554077790097,0.561,0.338,4.58908335507991e-54,"0","Nop10"
4.33383713301783e-58,0.696125743648299,0.684,0.453,8.25812665696547e-54,"0","Rnf138"
9.06213913446679e-58,0.690878223308935,0.577,0.345,1.72679061207265e-53,"0","Vps54"
1.34733800785053e-57,0.520943470727091,0.644,0.389,2.56735257395919e-53,"0","Nucb1"
2.49110142855293e-57,0.590826771280692,0.652,0.407,4.7467937721076e-53,"0","Dnaja1"
7.94615332195712e-57,0.754335241549782,0.54,0.322,1.51413951549893e-52,"0","Kdm7a"
7.95819954305799e-57,0.623703268365708,0.673,0.436,1.5164349229297e-52,"0","Diaph1"
3.01076401813415e-56,0.560580278623313,0.604,0.363,5.73701083655462e-52,"0","Mbnl2"
4.86677571824751e-56,0.570223034327286,0.731,0.494,9.27364113112064e-52,"0","Nfkbiz"
1.43684046814558e-55,0.623818267080834,0.662,0.418,2.7378995120514e-51,"0","Rassf5"
1.10939220319808e-54,0.686890601460506,0.573,0.347,2.11394684319394e-50,"0","Ifnar2"
1.38507318445391e-54,0.693783454908691,0.59,0.359,2.63925695297692e-50,"0","Hspa5"
2.62993978535473e-54,0.547959184524369,0.711,0.47,5.01135026099343e-50,"0","Spty2d1"
1.05109975383865e-53,0.646570515917996,0.594,0.367,2.00287058093955e-49,"0","Was"
1.07912334848309e-53,0.675924879218059,0.591,0.365,2.05626954053452e-49,"0","Snx2"
1.26771125547262e-53,0.597297721025121,0.646,0.406,2.41562379730307e-49,"0","Arl6ip5"
3.65583751701261e-53,0.688305193346568,0.554,0.34,6.96619838866753e-49,"0","Hnrnpll"
2.43414907203506e-52,0.673285808776159,0.527,0.309,4.6382710567628e-48,"0","Csnk1g3"
5.32428164386484e-52,0.628067611257042,0.568,0.352,1.01454186723844e-47,"0","Ndel1"
6.15048941648603e-52,0.526228898779462,0.652,0.429,1.17197575831141e-47,"0","Mapkapk2"
9.0319649826943e-52,0.563215369077137,0.741,0.502,1.7210409274524e-47,"0","Ifnar1"
9.26079429172533e-52,0.792741189767338,0.511,0.3,1.76464435228826e-47,"0","Usp38"
3.30007328678524e-51,0.56888013812092,0.71,0.481,6.28828964796928e-47,"0","Map1lc3b"
6.52906127446355e-51,0.560472613142424,0.668,0.448,1.24411262584903e-46,"0","Zdhhc18"
9.0334344861093e-51,0.5214509165903,0.598,0.389,1.72132094132813e-46,"0","Mat2a"
1.34875357629806e-50,0.519748621493365,0.59,0.367,2.57004993963596e-46,"0","Cd37"
2.29927443246032e-50,0.60580226582205,0.708,0.475,4.38126743105314e-46,"0","Jak1"
3.30538403681916e-50,0.61260282894506,0.58,0.361,6.2984092821589e-46,"0","Midn"
7.24415841266969e-50,0.684040850711222,0.506,0.304,1.38037438553421e-45,"0","Hmgcl"
