"cluster","pathway","NES","pval","padj"
"Angiogenic TAMs","MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_18_55YO_VACCINATED_VS_CONTROL_TREATED_IN_VITRO_WITH_MVA85A_6HR_UP",1.88053740085399,0.000157540378466817,0.00382784695191812
"Angiogenic TAMs","GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_UP",1.87858841113272,3.83970077410837e-05,0.00136611068255956
"Angiogenic TAMs","GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_DN",1.87770789076963,9.87824050324117e-05,0.00282312732389699
"Angiogenic TAMs","GSE6259_DEC205_POS_DC_VS_CD8_TCELL_DN",1.87729364430691,0.000272122584859349,0.00555509260321483
"Angiogenic TAMs","GSE7852_THYMUS_VS_FAT_TCONV_DN",1.87729064655772,3.00097065963788e-05,0.0011498334504351
"Angiogenic TAMs","GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_IL2_CULTURE_UP",1.87710380465802,2.7058316390592e-05,0.00107483630520306
"Angiogenic TAMs","GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_DN",1.87552124585327,8.4579857601437e-05,0.00256955053705384
"Angiogenic TAMs","HOWARD_PBMC_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_19_39YO_AS03_ADJUVANT_VS_BUFFER_1DY_UP",1.87454064088286,1.37187555728422e-06,0.000115818850014113
"Angiogenic TAMs","GSE22282_HYPOXIA_VS_NORMOXIA_MYELOID_DC_UP",1.8741812998083,4.55647554571755e-05,0.00154393229205572
"Angiogenic TAMs","GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN",1.87354604279564,3.1130554595538e-05,0.00117470676091193
"Angiogenic TAMs","GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_UP",1.87261835495072,3.17454940848029e-05,0.00118890455666468
"Angiogenic TAMs","GSE6875_TCONV_VS_TREG_DN",1.87100381872171,0.000184859237469612,0.00429782178675204
"Angiogenic TAMs","GSE30971_WBP7_HET_VS_KO_MACROPHAGE_4H_LPS_STIM_UP",1.86993860960708,7.89656090687859e-05,0.00242794875784952
"Angiogenic TAMs","GSE29618_MONOCYTE_VS_PDC_UP",1.86972119704613,9.80296589063145e-06,0.000483451218824111
"Angiogenic TAMs","GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN",1.86900922341936,1.53942034148186e-05,0.000703472726690012
"Angiogenic TAMs","NAKAYA_MONOCYTE_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN",1.86872481994974,0.00018671279992784,0.00430563174278042
"Angiogenic TAMs","GSE360_L_DONOVANI_VS_T_GONDII_DC_UP",1.86601818069922,0.000579294436303492,0.00984800541715936
"Angiogenic TAMs","GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN",1.86470453325068,0.000210409898914994,0.00470724341090976
"Angiogenic TAMs","GSE40273_XBP1_KO_VS_WT_TREG_DN",1.86391099759261,6.34456927497363e-05,0.00207909865517392
"Angiogenic TAMs","GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP",1.86325180531658,0.000123783951099012,0.00326226381176814
"Angiogenic TAMs","GSE14415_INDUCED_TREG_VS_TCONV_UP",1.86092138352683,0.000222966666142415,0.00484415899873649
"Angiogenic TAMs","GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_UP",1.86066157872394,7.34890186264973e-05,0.00228018965453526
"Angiogenic TAMs","GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_3H_UP",1.86061601393212,0.000132480163601147,0.00338401894819134
"Angiogenic TAMs","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_UP",1.85573362438741,0.000210743882881525,0.00470724341090976
"Angiogenic TAMs","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_UP",1.84976096605605,6.83535390732733e-05,0.00218249344951266
"Angiogenic TAMs","GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN",1.84924702609597,0.000177003226352509,0.00417845057090923
"Angiogenic TAMs","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_DN",1.84915995467953,0.000532426322092414,0.00922814758934584
"Angiogenic TAMs","GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_DN",1.84852807808378,0.00127645911187935,0.0173243674012835
"Angiogenic TAMs","GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_DN",1.84735589365117,1.96708520085759e-05,0.000844659602195831
"Angiogenic TAMs","GSE2405_0H_VS_24H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP",1.84640813649649,8.4652101120073e-05,0.00256955053705384
"Angiogenic TAMs","GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_DN",1.84613476065971,6.41959543981404e-05,0.00208993495985057
"Angiogenic TAMs","GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",1.84607565611996,0.00110046829518014,0.0157330573734322
"Angiogenic TAMs","GSE18203_CTRL_VS_INTRATUMORAL_CPG_INJ_MC38_TUMOR_DN",1.84535263929582,5.78095551624187e-05,0.00190694963088747
"Angiogenic TAMs","GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN",1.84473442414808,0.000100509207264102,0.0028389397201313
"Angiogenic TAMs","GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP",1.84309038444542,0.000223681302892871,0.00484415899873649
"Angiogenic TAMs","GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_DN",1.84276209518103,9.91863645215766e-05,0.00282312732389699
"Angiogenic TAMs","GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP",1.84159493304018,9.83007719812053e-05,0.00282312732389699
"Angiogenic TAMs","GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_DN",1.83913229807418,2.76994059645848e-05,0.00107789641491873
"Angiogenic TAMs","GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP",1.83842316818077,7.09713937298966e-05,0.0022373956466368
"Angiogenic TAMs","GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP",1.83842304551766,3.82715213378241e-05,0.00136611068255956
"Angiogenic TAMs","GSE8921_3H_VS_24H_TLR1_2_STIM_MONOCYTE_DN",1.83804401730828,0.000182863234756811,0.00427625245222382
"Angiogenic TAMs","GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP",1.83768057915421,0.000119711579337282,0.00322114405728148
"Angiogenic TAMs","GSE35825_UNTREATED_VS_IFNG_STIM_MACROPHAGE_UP",1.83523141981419,2.31527774788062e-05,0.000961033205182779
"Angiogenic TAMs","GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN",1.83442311001258,9.1769506949116e-05,0.0026888465536091
"Angiogenic TAMs","GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_DN",1.83366327924864,1.34013907407809e-05,0.000635736450284094
"Angiogenic TAMs","GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN",1.8331294865576,0.000400972514171735,0.0073972003447756
