"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.01773680987534e-36,0.987507503048344,0.172,0.029,1.93929749121745e-32,"1","Bud23"
1.08580081957357e-36,0.652322201470158,0.202,0.052,2.06899346169744e-32,"1","Ubr7"
1.17101328469032e-36,1.05644860318103,0.158,0.025,2.2313658139774e-32,"1","Zcchc10"
1.19135814702546e-36,0.5970849882459,0.271,0.088,2.27013294915701e-32,"1","Smim19"
1.30459251639822e-36,1.32755381234332,0.147,0.029,2.48590103999681e-32,"1","Zfp367"
1.3794372162037e-36,0.801445684238815,0.17,0.031,2.62851761547615e-32,"1","Rev3l"
1.40698558460319e-36,1.54791087904975,0.104,0.016,2.68101103146139e-32,"1","Ncapd2"
1.46571945938067e-36,0.715363707587591,0.218,0.057,2.79292842984986e-32,"1","Taf11"
1.90407800438171e-36,1.96379980997238,0.11,0.014,3.62822063734935e-32,"1","Stard5"
2.10054608462162e-36,1.0694149728498,0.126,0.022,4.00259056424649e-32,"1","Vps33a"
2.35599450360249e-36,1.50071061656877,0.136,0.02,4.48934752661455e-32,"1","Mkrn2"
2.3791434779007e-36,2.56684370781332,0.117,0.011,4.53345789713978e-32,"1","Pgap3"
2.52113850956592e-36,0.838088852235593,0.232,0.064,4.80402942997786e-32,"1","Ripk2"
2.57890656703989e-36,1.74893372274106,0.133,0.019,4.91410646349452e-32,"1","Pwp2"
2.72265425711239e-36,0.951947661667254,0.181,0.039,5.18801768692766e-32,"1","Lrp5"
2.86073917710378e-36,0.913656749907527,0.147,0.025,5.45113850197125e-32,"1","Gpaa1"
3.00551456257624e-36,0.993237319175754,0.126,0.02,5.72700799898903e-32,"1","Glb1"
3.0555787430125e-36,0.547769350222444,0.228,0.069,5.82240529481033e-32,"1","Paics"
3.39409558651052e-36,1.0701932214133,0.172,0.031,6.4674491400958e-32,"1","Polg2"
3.47038028701448e-36,0.586737544248546,0.173,0.038,6.61280963690609e-32,"1","Amigo3"
3.66311792309153e-36,0.957267593704502,0.214,0.056,6.98007120245092e-32,"1","Ndufa6"
4.00740458849557e-36,2.16435305944099,0.113,0.01,7.63610944337831e-32,"1","Hebp1"
4.36853568669665e-36,0.685585523775413,0.168,0.032,8.32424475100046e-32,"1","Aste1"
4.44358609076086e-36,0.573595678203376,0.227,0.062,8.46725329594482e-32,"1","Clp1"
4.83622877297566e-36,0.578417142870748,0.278,0.084,9.21543392690512e-32,"1","Yrdc"
5.31945414397914e-36,2.9814181578878,0.103,0.01,1.01362198713523e-31,"1","Cyp20a1"
6.00640068002338e-36,0.549288523782937,0.227,0.057,1.14451964957846e-31,"1","Pnkp"
7.73177789541317e-36,1.3565599953261,0.126,0.024,1.47329027797098e-31,"1","Aimp2"
8.75773415963832e-36,1.50872889877737,0.112,0.012,1.66878624411908e-31,"1","Tipin"
8.81091204040618e-36,0.760717356703701,0.315,0.129,1.6789192892994e-31,"1","Bag3"
9.46544176817671e-36,0.835574003932769,0.212,0.05,1.80363992892607e-31,"1","Slc25a24"
1.04357694522104e-35,0.524168745198722,0.228,0.071,1.9885358691187e-31,"1","Rabggtb"
1.0577706992209e-35,0.590671998531956,0.244,0.081,2.01558206736542e-31,"1","Blmh"
1.1374747935162e-35,1.11963941860407,0.136,0.018,2.16745821904512e-31,"1","Rrs1"
1.1831698761564e-35,1.46702077211431,0.129,0.02,2.25453019901603e-31,"1","Coa7"
1.19337498139694e-35,0.693657690118666,0.207,0.053,2.27397602705188e-31,"1","Lats2"
1.331903353269e-35,0.908764117387069,0.156,0.03,2.53794183965407e-31,"1","Smim26"
1.35980714465705e-35,0.64835056783084,0.234,0.062,2.59111251414401e-31,"1","Eif2ak1"
1.36638989569638e-35,1.53244296648723,0.126,0.016,2.60365594624945e-31,"1","Mmgt2"
1.42676536646878e-35,1.45774226621523,0.129,0.016,2.71870140580626e-31,"1","Mfsd10"
1.63905682128828e-35,1.28224023336138,0.12,0.014,3.12322277296482e-31,"1","Edem3"
1.65199649464856e-35,1.06573211739058,0.136,0.024,3.14787932055283e-31,"1","Vma21"
1.73502466109819e-35,1.18649804795801,0.127,0.02,3.30608949172259e-31,"1","Zfp691"
1.92566100086418e-35,1.11845695294964,0.15,0.025,3.66934703714669e-31,"1","Amz2"
2.21760051975231e-35,0.77377962635759,0.218,0.057,4.22563779038802e-31,"1","Taf5l"
2.32909289302361e-35,1.46649946101296,0.163,0.026,4.43808650765649e-31,"1","Tmem248"
2.40109623885609e-35,0.673965422842077,0.204,0.053,4.57528888314028e-31,"1","Polr2d"
2.69443767078255e-35,2.32537547490282,0.101,0.008,5.13425098167615e-31,"1","Clec5a"
2.93418872291025e-35,1.85229898612683,0.11,0.01,5.59109661150549e-31,"1","Lamtor4"
3.06938873948214e-35,1.63944242375987,0.133,0.02,5.84872024308322e-31,"1","Traf4"
3.75263566397406e-35,1.01409873502548,0.195,0.039,7.15064725770256e-31,"1","Mta3"
3.79278442740251e-35,1.90596153273127,0.127,0.011,7.22715072641548e-31,"1","Jkamp"
3.97053338448673e-35,1.27760867489131,0.129,0.02,7.56585136413947e-31,"1","Dtnbp1"
4.15273888791942e-35,1.01596069052346,0.122,0.023,7.91304395093046e-31,"1","Cdc16"
4.32069434981413e-35,1.89001052222887,0.119,0.014,8.23308308357083e-31,"1","Eif3j1"
4.33263376900561e-35,0.653931927407722,0.186,0.041,8.25583364684018e-31,"1","Uchl5"
5.00707424586683e-35,1.25732640216616,0.138,0.026,9.54097997549925e-31,"1","Spryd7"
6.57873400050751e-35,1.97227435680219,0.104,0.011,1.25357776379671e-30,"1","Sgsh"
6.72906397741014e-35,0.969825148639689,0.17,0.032,1.2822231408955e-30,"1","Arl14ep"
6.91376961404409e-35,0.699341052197377,0.142,0.024,1.3174187999561e-30,"1","Cep95"
6.9763125951983e-35,2.00150238931224,0.119,0.01,1.32933636501504e-30,"1","Tnfrsf10b"
7.87995279770086e-35,1.17783860331888,0.14,0.022,1.5015250056019e-30,"1","Eefsec"
8.20659601550873e-35,2.38806174703177,0.106,0.011,1.56376687075519e-30,"1","Qtrt1"
8.76353127576634e-35,1.31130374487637,0.152,0.021,1.66989088459728e-30,"1","Slc10a3"
9.88892138811735e-35,0.620584142830982,0.214,0.06,1.88433397050576e-30,"1","Aarsd1"
1.10130618919145e-34,0.528120622102706,0.161,0.04,2.09853894350432e-30,"1","Asb13"
1.19024542307878e-34,0.510053067018717,0.202,0.049,2.26801265367661e-30,"1","Dvl2"
1.20713951233283e-34,0.64793145835777,0.237,0.065,2.3002043407502e-30,"1","Nfyc"
1.25038454596484e-34,1.05913598929062,0.168,0.036,2.38260775233599e-30,"1","Ntmt1"
1.25219589636329e-34,0.838868386797581,0.136,0.023,2.38605928052025e-30,"1","Cluap1"
1.55609759920479e-34,0.676364575299072,0.223,0.058,2.96514397528473e-30,"1","Fkbp5"
