"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Kat2a",2.63226075724601e-17,-0.0194805446405097,0.025,0.035,5.01577287293228e-13
"Kat2b",9.79404303751162e-38,-0.86416716251914,0.004,0.012,1.86625490079784e-33
"Kat5",1.68566397801055e-09,0.316306117410579,0.051,0.058,3.2120327100991e-05
"Kat6a",5.8236782173716e-10,0.436234000713209,0.111,0.119,1.10970188432016e-05
"Kat6b",2.43237882769216e-111,-0.382305158393477,0.01,0.015,4.6348978561674e-107
"Kat7",1.13366210913126e-54,-0.546570737113274,0.012,0.034,2.16019314894962e-50
"Kat8",5.6172773495563e-63,-0.368477505379408,0.04,0.069,1.07037219895795e-58
"Katna1",1.30255167119725e-103,-0.16208618919392,0.1,0.146,2.48201220946636e-99
"Katnal1",6.97673348332825e-14,0.00612099085462869,0.003,0.004,1.3294165652482e-09
"Katnal2",0.0132009482767626,-1.07355263183816,0,0,1
"Katnb1",4.44053018019598e-22,-0.415719301647249,0.012,0.014,8.46143025836343e-18
"Katnbl1",2.67471592550817e-82,-0.644513279402464,0.033,0.061,5.09667119605581e-78
"Kazald1",0.266855421953155,1.41540111189674,0.002,0.001,1
"Kazn",0.0305484061003135,-0.101544325217484,0,0.001,1
"Kbtbd11",0.547024435870877,0.49690401234538,0.005,0.003,1
"Kbtbd12",0.437047734625043,0.310755937315625,0,0,1
"Kbtbd13",0.646333088475166,0.195797453459727,0,0,1
"Kbtbd2",1.33233914950081e-106,-0.0780882095708049,0.189,0.271,2.5387722493738e-102
"Kbtbd3",0.000156637230170755,-0.605507716354501,0.001,0.001,1
"Kbtbd4",6.28984795774301e-16,-0.452154632778955,0.011,0.015,1.19853052834793e-11
"Kbtbd6",0.22185587637879,1.20705784957456,0.001,0,1
"Kbtbd7",1.01743544731842e-22,0.129049783952282,0.033,0.046,1.93872324486526e-18
"Kbtbd8",5.30546135096555e-07,0.210209054454316,0.012,0.016,0.0101095566042649
"Kcmf1",1.92344345598271e-201,-0.572769317524624,0.079,0.156,3.66512150537505e-197
"Kcna1",0.0499037126216645,1.25801555546587,0,0,1
"Kcna10",0.760340740106724,0.761894295480054,0,0,1
"Kcna2",1.45582532690257e-06,0.79674206870915,0.003,0.002,0.0277407516041285
"Kcna3",0.00132035731825278,0.421915693072982,0.107,0.097,1
"Kcna4",0.522995760240768,1.37922982839509,0.001,0,1
"Kcna5",0.718370585996965,0.955892274485254,0,0,1
"Kcna6",0.00077007022237709,-1.95601428809804,0,0,1
"Kcna7",0.496350532276656,0.876055045332363,0.013,0.011,1
"Kcnab1",0.000130851202119135,-0.0894504445107867,0,0.001,1
"Kcnab2",4.27452093914573e-43,-2.26749639173448,0.001,0.013,8.14509964954218e-39
"Kcnab3",0.00387853823729699,0.260414012298506,0.001,0.001,1
"Kcnb1",0.547259980173628,0.268203585139538,0,0,1
