"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","contrast"
"HALLMARK_MITOTIC_SPINDLE",0.0876190476190476,0.156462585034014,0.208955027549354,-0.274562762153845,-1.20741161452956,199,"Arfgef1;Ckap5;Dock2;Flna;Pcgf5;Sos1;Wasf2;Smc1a;Ppp4r2;Myo9b;Ssh2;Pcm1;Hook3;Epb41;Tuba4a;Rasal2;Capzb;Itsn1;Rock1;Abi1;Nf1;Dock4;Rfc1;Dync1h1;Tlk1;Nin;Lats1;Clasp1;Cdc42;Arhgef12;Llgl1;Katna1;Smc4;Cdc42ep4;Pdlim5;Arhgap5;Rictor;Cdk5rap2;Tubgcp5;Lrpprc;Rabgap1;Numa1;Atg4b;Smc3;Stau1;Dst;Hdac6;Cep192;Tiam1;Alms1;Dynll2;Aurka;Sorbs2;Gsn;Rasa2;Mapre1;Uxt;Stk38l;Kifap3;Kif5b;Synpo;Rasa1","41BB-L vs CD8-41BB"
"HALLMARK_HEDGEHOG_SIGNALING",0.0967741935483871,0.166852057842047,0.204294756516886,-0.409097597223273,-1.33561144787868,36,"Nrp2;Vegfa;Nrp1;Dpysl2;Nf1;L1cam;Thy1","41BB-L vs CD8-41BB"
"HALLMARK_UV_RESPONSE_UP",0.10062893081761,0.167714884696017,0.204294756516886,0.279014362018881,1.20236391158405,152,"Ephx1;Slc6a8;Rhob;Dnajb1;Stard3;Bcl2l11;Btg2;Ap2s1;Atf3;Cdc34;Ntrk3;Cltb;Creg1;Nptxr;Ctsl;Chka;Junb;Hspa2;Acaa1a;Tst;Nfkbia;Furin;Tap1;Clcn2;Fosb;Sqstm1;Cyb5b;Gal;Polg2;Rxrb;Parp2;Stk25;Sigmar1;H2ax;Lhx2;Alas1;Klhdc3;Grpel1;Cck;Mapk8ip2;Ykt6;Aqp3","41BB-L vs CD8-41BB"
"HALLMARK_HYPOXIA",0.113490364025696,0.183048974234993,0.193813302725311,0.263771717547937,1.17230771669201,193,"Angptl4;Bcl2;Gpc1;Ddit3;Jun;Foxo3;Chst2;Bcan;Maff;P4ha1;Nagk;Sdc3;Aldoc;Plin2;Ilvbl;Dtna;Ppp1r15a;Atf3;Col5a1;Ncan;Ccng2;Stbd1;Zfp292;Zfp36;Gaa;Ext1;Sdc4;Klf7;Hk2;Efna3;Slc2a5;Kif5a;Ccn1;Irs2;Inha;Wsb1;Pdgfb;Sult2b1;Pfkl;Dpysl4;Slc2a1;Prkca;Klf6;Tgm2;Ets1;Ackr3;Cavin1;Slc37a4;Aldob;Sdc2;Hexa;Chst3;Gpc4;Gys1;Eno3;Gck;Ppfia4;Cdkn1a","41BB-L vs CD8-41BB"
"HALLMARK_ANGIOGENESIS",0.128834355828221,0.201303680981595,0.176694268938498,-0.404543188130186,-1.30356849001289,34,"Vegfa;Jag1;Nrp1;S100a4;App","41BB-L vs CD8-41BB"
"HALLMARK_DNA_REPAIR",0.148975791433892,0.225720896111958,0.155241966228839,-0.273230539853607,-1.1595923758092,146,"Taf13;Pde4b;Ddb1;Polr2j;Gtf2a2;Impdh2;Nudt21;Sec61a1;Polr2k;Polb;Polr2a;Polr2g;Ercc4;Rala;Arl6ip1;Polr1d;Ssrp1;Vps28;Rae1;Gmpr2;Taf10;Rpa3;Rfc2;Gtf2h5;Rev3l;Rbx1;Rfc5;Snapc5;Rrm2b;Hprt;Tmed2;Nt5c3;Tsg101;Fen1;Edf1;Gtf2h3;Guk1;Pom121;Ercc2;Smad5;Polr1h","41BB-L vs CD8-41BB"
"HALLMARK_IL2_STAT5_SIGNALING",0.175675675675676,0.258346581875994,0.144630528034484,-0.256051926676441,-1.12327503565853,195,"Ahr;Cd86;Cd48;Pou2f1;Nrp1;Sell;Ifitm3;Plscr1;Il1r2;Lrrc8c;Lif;Smpdl3a;Uck2;Tlr7;Ctla4;Glipr2;Il10;Gpr65;Adam19;Alcam;Slc29a2;Irf4;Ccnd3;Phlda1;Bmp2;Batf;Huwe1;Bmpr2;Il18r1;Cd79b;Wls;Eef1akmt1;Ndrg1;Traf1;Cd83;Ncoa3;Cdc42se2;Tnfrsf1b;Hipk2;Cyfip1;St3gal4;Nfkbiz;Praf2;Plpp1;Cxcl10;Ttc39b;Nfil3","41BB-L vs CD8-41BB"
"HALLMARK_G2M_CHECKPOINT",0.188785046728972,0.269097222222222,0.136490437780413,-0.253056449689148,-1.1137768131976,193,"Hif1a;Top1;Cks2;Nup98;Cul1;Mtf2;H2az1;Smc1a;Uck2;Hira;Mki67;Wrn;Tnpo2;Atrx;Prpf4b;Slc12a2;Cul3;Rasal2;Ss18;Ncl;Smarcc1;Sqle;E2f3;Kpnb1;Orc5;Stag1;Ccnt1;Sap30;Katna1;Smc4;Mapk14;Bcl3","41BB-L vs CD8-41BB"
"HALLMARK_APOPTOSIS",0.19375,0.269097222222222,0.142901149386948,0.258254199204788,1.11682096238166,155,"Pdcd4;Rhob;Tnfrsf12a;Plcb2;Clu;Ddit3;Jun;Gadd45a;Txnip;Fdxr;Bmf;Bcl2l11;Slc20a1;Tspo;Casp9;Btg2;Aifm3;Atf3;Gstm2;Bax;Casp8;Wee1;Ebp;Cdc25b;F2r;Bcl2l1;Gadd45b;Tap1;Cflar;Smad7;Plppr4;Sqstm1","41BB-L vs CD8-41BB"
"HALLMARK_E2F_TARGETS",0.223908918406072,0.302579619467665,0.125033367555272,-0.248666708857215,-1.09262420547208,197,"Cse1l;Cks2;Mthfd2;Nap1l1;Eif2s1;Usp1;Nudt21;Nup153;H2az1;Smc1a;Rbbp7;Dck;Ing3;Ipo7;Mki67;Ran;Mcm4;Nup205;Orc2;Smc6;Nbn;Naa38;Rfc1;Eed;Stag1;Pa2g4;Asf1a;Tubg1;Ranbp1;Smc4;Trip13;Snrpb;Ssrp1;Rad51c;Rpa3;Paics;Rfc2;Atad2;Xpo1","41BB-L vs CD8-41BB"
"HALLMARK_TGF_BETA_SIGNALING",0.236220472440945,0.307800751879699,0.12384217120105,-0.324464371320216,-1.15655379841968,54,"Thbs1;Ppm1a;Ube2d3;Cdh1;Trim33;Smurf2;Hdac1;Bmp2;Bmpr2;Tgif1;Ifngr2;Xiap;Hipk2;Tgfbr1","41BB-L vs CD8-41BB"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.242171189979123,0.307800751879699,0.126253987849115,0.246136730399365,1.08944123145604,185,"Slc6a8;Gpc1;Rhob;Tnfrsf12a;Jun;Tgfb1;Plod3;Gadd45a;Tpm2;Itgb3;Cdh2;Spp1;Mcm7;Col4a2;Gem;Ecm1;Pfn2;Col5a1;Plod1;Lrp1;Magee1;Gpx7;Col4a1;Qsox1;Cap2;Sdc4;Comp;Basp1;Ccn1","41BB-L vs CD8-41BB"
"HALLMARK_APICAL_JUNCTION",0.246240601503759,0.307800751879699,0.11776578836269,-0.246635209745396,-1.08337445110319,190,"Arpc2;Ywhah;Cd86;Ctnna1;Mmp9;Pten;Cdh1;Sirpa;Myl12b;B4galt1;Ptprc;Fyb;Arhgef6;Tgfbi;Nf1;Inppl1;Gamt;Adam9;Thy1;Tubg1;Akt2;Traf1;Cnn2;Hras;Nectin1;Vcam1;Cdk8;Crat;Mapk14;Mpzl1;Rras;Pals1;Pik3cb;Cap1;Mapk13;Itga3;Lima1;Actg1;Exoc4;Egfr;Cd34","41BB-L vs CD8-41BB"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.342494714587738,0.417676481204558,0.103958471559957,0.234750103274007,1.04472501498831,194,"Bcl2;Pdcd4;Ckb;Dusp2;Farp1;Trim29;Ncor2;Amfr;Sord;Xbp1;Slc7a5;Itpk1;Dlg5;Fgfr3;Mapt;Llgl2;Zfp36;Sfn;Mettl3;Rapgefl1;Klf4;Slc2a8;Slc24a3;Rnaseh2a;Tst;Perp;Fdft1;Gla;Sult2b1;Pcp4;Slc1a4;Wfs1;Gal;Myof;Unc13b;Gins2;Igsf1;Chst8;Ascl1;Mocs2;Idh2;Nab2;Gper1;Tspan13;Etfb;Cyp4f15","41BB-L vs CD8-41BB"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.381679389312977,0.454380225372592,0.0913924325943768,-0.234154815115703,-1.02336586324358,187,"Ptges;Elf1;Slc26a2;Rasgrp1;Akap1;Isg20l2;Olfm1;Nrip1;Plaat3;Ugcg;Bag1;B4galt1;Elovl5;Dynlt3;Papss2;Retreg1;Asb13;Abca3;Med24;Rbbp8;Tiparp;Fcmr;Deptor;Slc39a6;Add3;Scarb1;Tubb2b;Aff1;Igfbp4;Ablim1;Ccnd1;Slc22a5;Il6st;Jak2;Cd44;Opn3;Abhd2;Frk;Tiam1","41BB-L vs CD8-41BB"
"HALLMARK_XENOBIOTIC_METABOLISM",0.438697318007663,0.510113160474027,0.0838361057159929,-0.229196063206156,-1.00648767339053,196,"Ptges;Cyfip2;Tmem176b;Etfdh;Retsat;Elovl5;Papss2;Slc6a12;Gch1;Ptges3;Pts;Acp2;Cyb5a;Acp1;Sar1b;Gsr;Slc12a4;Cfb;Pgd;Tpst1;Tmem97;Dhrs7;Tmbim6;Maoa;Pdlim5;Ech1;Slc46a3;Ninj1;Igfbp4;Hprt;Slc35d1;Itih1;Tnfrsf1a;Pycr1;Ets2;Kars;Upb1;Lcat;Lpin2","41BB-L vs CD8-41BB"
"HALLMARK_COAGULATION",0.451923076923077,0.513548951048951,0.0824344091527096,-0.23658660885703,-0.993532715645838,136,"Thbs1;Ctsh;Mmp9;Arf4;Gng12;Mmp14;Dpp4;C3;Lamp2;C1qa;Lta4h;Fyn;Adam9;Cfb;Gnb2;Cpq;Lgmn;Htra1;Gda;Olr1;Capn5;Ctse","41BB-L vs CD8-41BB"
"HALLMARK_MYC_TARGETS_V2",0.506172839506173,0.56241426611797,0.0799858801499946,0.266915344085669,0.9638121769347,56,"Dusp2;Exosc5;Hspd1;Sord;Grwd1;Nop2;Hk2;Ung;Dctpp1;Rrp9;Ndufaf4;Cdk4;Tcof1;Ppan;Wdr74","41BB-L vs CD8-41BB"
"HALLMARK_PANCREAS_BETA_CELLS",0.526522593320236,0.565421343608645,0.0755015292281669,0.283382697179264,0.968968482301959,39,"Mafb;Foxo1;Pcsk2;Dcx;Abcc8;Syt13;Srprb;Pak3;Gck;Chga;Insm1;Pcsk1;Pklr;Nkx6-1;Iapp;Srp14;Gcg;Pax4","41BB-L vs CD8-41BB"
"HALLMARK_NOTCH_SIGNALING",0.531496062992126,0.565421343608645,0.0751181635276301,-0.305176806166668,-0.958413307166877,29,"Jag1;Cul1;Dtx2;Sap30;Rbx1;Ccnd1;Arrb1;Maml2;Ppard","41BB-L vs CD8-41BB"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.76056338028169,0.792253521126761,0.0585937568945671,-0.241435013048626,-0.813413550223742,40,"Jag1;Rbpj;Cul1;Adam17;Lef1","41BB-L vs CD8-41BB"
"HALLMARK_BILE_ACID_METABOLISM",0.852998065764023,0.870406189555126,0.0514264916187015,-0.206574876377618,-0.829404588628211,107,"Acsl5;Isoc1;Acsl1;Idi1;Retsat;Pex13;Pex19;Abca3;Pnpla8;Phyh;Abca6;Abca9;Abcd3;Fads1;Gclm;Pex7;Sod1;Hsd17b4;Hsd17b11;Lipe;Pecr;Slc29a1;Gstk1;Rxrg;Gnpat","41BB-L vs CD8-41BB"
"HALLMARK_SPERMATOGENESIS",0.926931106471816,0.926931106471816,0.0511147954416412,0.18872939709998,0.792571775991936,130,"Chfr;Pcsk1n;Sirt1;Camk4;Scg3;H1f6;Map7;Hspa2;Pomc;Mlf1;Ip6k1;Slc2a5;Cdkn3;Pias2;Scg5;Acrbp;Parp2;Sycp1;Kif2c;Ncaph;Septin4;Clgn;Adcyap1;Cdk1;Ybx2;Gapdhs;Tssk2;Ddx25;Pgs1;Gpr182;Hspa1l;Nf2;Coil;Mtnr1a;Il13ra2;Nefh;Dcc;Papolb","41BB-L vs CD8-41BB"
