"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","contrast"
"HALLMARK_MYC_TARGETS_V1",1,1,0.0364548541965309,-0.212505320676558,-0.69748953141504,183,"Ccna2;Mcm6;Dut;Mcm2;Snrpg;Hddc2;Cdc20;Ranbp1;Ywhaq;Usp1;Clns1a;Rrm1;Pgk1;Xpo1;Kars;Snrpd2;Psmd14;Ldha;Ctps;Ndufab1;C1qbp;Acp1;Aimp2;Tomm70a;Cdc45;Vdac3;Psma2;Eef1b2;Erh;Fam120a;Npm1;Ywhae;Eif3d;Nop16;Exosc7;Tyms;Mcm4;Pa2g4;Psma1;Tfdp1;Serbp1;Cct4;Cox5a;Ube2l3;Ppia;Psma6;Hspe1;Psmb2;Rack1;Nme1;Prdx4;Cyc1;Srsf1;Psma7;Snrpa1;Prdx3;Glo1;Snrpa;Nop56;Vbp1;Prpf31;Cct7;Phb;Hdgf;Stard7;Ssbp1;Ilf2;Dek;Cops5;Orc2;Impdh2;Rrp9;Hnrnpa1;Mcm7;Cnbp;Psmc4;Lsm7;Pcna;Tra2b;Hnrnpu;H2az1;Ube2e1;Snrpd3;Pabpc4","41BB-L vs B7H3"
"HALLMARK_PROTEIN_SECRETION",1,1,0.0540088272801684,0.0958594856154334,0.30618509252054,94,"Ap3s1;Egfr;Krt18;Vps4b;Tspan8;Tom1l1;Kif1b;Scamp1;Mon2;Ykt6;Ap1g1;Snap23;Rab2a;Gbf1;Atp6v1b1;Rab22a;Dop1a;Vps45;Dst;Zw10;Atp6v1h;Cltc;Arfgap3;Sspn;Tmed2;Napg;Lman1;Arcn1;Napa;Arf1;Gosr2;Atp1a1;Stx7;Arfgef1;M6pr;Gnas;Golga4;Copb1;Sec31a;Abca1;Vamp3;Arfip1;Ap2m1;Adam10;Tmx1;Dnm1l;Rab5a;Ergic3;Yipf6;Rab14;Stx16;Scamp3;Stam;Gla;Cog2;Uso1;Snx2;Cln5;Ppt1;Clcn3;Stx12;Sec24d;Pam;Arfgef2;Ap2b1;Vamp4;Scrn1;Ctsc;Atp7a;Clta;Cope;Anp32e;Sec22b;Galc;Copb2;Mapk1;Ap3b1;Lamp2;Rab9;Sgms1;Igf2r;Sod1;Tmed10;Tsg101;Rer1;Ap2s1;Ocrl;Bet1;Tpd52;Cav2;Cd63;Ica1;Bnip3","41BB-L vs B7H3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",1,1,0.0355420211253902,-0.205838784979501,-0.684261331303595,197,"Msc;Gfpt2;Ccl20;Ackr3;Tsc22d1;Cxcl5;Slc2a3;Tnfaip6;Tnfrsf9;Il7r;Kynu;Areg;Ccl5;F2rl1;Inhba;Nampt;Cd69;Ifit2;Traf1;Klf9;Mxd1;Panx1;Ripk2;Tap1;Vegfa;Dram1","41BB-L vs B7H3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",1.28702907408413e-05,0.000643514537042066,0.593325476396405,0.460502890862052,1.69697335724218,198,"Serping1;C1s1;Ifi44l;Mettl7b;Gbp4;Il2rb;Xcl1;Socs1;Oasl1;Gbp8;Sectm1a;Upp1;Helz2;Isg15;Cmpk2;Tap1;Irf7;Tnfaip6;Ifi27l2b;Ccl5;Rsad2;Oas3;Gbp3;Fgl2;Nlrc5;Ifit2;Batf2;Cfb;Ifi44;Cd69;Zbp1;Ciita;Arl4a;Cxcl9;Selp;Pfkp;Pnp2;Tapbp;Ifit3;Dhx58;Il18bp;Lgals3bp;Pml;Stat2;Xaf1;Ido1;H2-Eb1;Oas2;Cd74;H2-M2;Cd274;Ube2l6;Stat1;Adar;Cdkn1a;Trafd1;Trim25;Auts2;H2-D1;Rtp4;Itgb7;Psmb10;Psmb9;Usp18;Ifi35;Pim1;Il4ra;Cmtr1;Mvp;H2-DMa","41BB-L vs CD28-41BB"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.000733164128954293,0.0183291032238573,0.477270815362862,0.484065973293605,1.63260860630312,96,"C1s1;Ifi44l;Oasl1;Helz2;Isg15;Cmpk2;Tap1;Irf7;Ifi27l2b;Rsad2;Gbp3;Oas1g;Ifit2;Batf2;Ifi44;Gbp2;Ifit3;Mov10;Dhx58;Ncoa7;Lgals3bp;Stat2;Cd74;Oas1a;Tmem140;Ube2l6;Uba7;Adar;Trafd1;Trim25;Rtp4;Psmb9;Usp18;Ifi35;Il4ra;Cmtr1","41BB-L vs CD28-41BB"
"HALLMARK_MYC_TARGETS_V1",0.00336863165165801,0.0561438608609669,0.431707695803346,-0.369288689357264,-1.44196438050155,183,"Ccna2;Cbx3;Eif1ax;Abce1;Prps2;Fam120a;Hnrnpc;Snrpg;Ran;Usp1;Cdc20;Mcm4;Ctps;Dut;Tomm70a;Psma7;Mcm6;Eif3j1;Ube2e1;Hnrnpa2b1;Hnrnpr;Xrcc6;Eif2s2;Rrm1;Nap1l1;Ywhaq;Prdx3;Vdac1;Pgk1;Cct3;C1qbp;Psma6;Canx;Glo1;Orc2;Srm;Ndufab1;Aimp2;Etf1;Snrpb2;Psma1;Srsf3;Pabpc1;Lsm2;Ddx18;Eif2s1;Erh;Clns1a;Txnl4a;Cul1;Stard7;Smarcc1;Acp1;Ranbp1;Pwp1;Psmb2;Trim28;Ncbp1;Hddc2;Impdh2;Eif3d;Xpot;Prdx4;Psmd3;H2az1;Xpo1;Pa2g4;Iars;Uba2;Psma2;Serbp1;Ywhae;Ptges3;Hprt;Snrpa1;Kpnb1;Hdac2;Eif4g2;Eef1b2;Ruvbl2","41BB-L vs CD28-41BB"
"HALLMARK_ANGIOGENESIS",0.0155683556834883,0.194604446043603,0.380730400722792,0.534353871427823,1.54622307403924,36,"Lum;Vtn;Kcnj8;Col3a1;Col5a2;Slco2a1;Serpina5;Prg2;Jag2;Vcan;Cxcl5;Ccnd2","41BB-L vs CD28-41BB"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.0316179104045512,0.316179104045512,0.321775918075361,0.348556826251091,1.28453081421348,201,"Col4a1;Slit3;Sfrp1;Cxcl12;Tnc;Dcn;Igfbp3;Lum;Fbln2;Col1a2;Pdgfrb;Fmod;Col1a1;Tnfrsf11b;Sfrp4;Col3a1;Loxl1;Col5a2;Acta2;Htra1;Lrrc15;Mgp;Myl9;Inhba;Tpm2;Serpinh1;Matn2;Gas1;Vcan;Sdc1;Matn3;Col7a1;Tfpi2;Plod2;Gpc1;Oxtr","41BB-L vs CD28-41BB"
"HALLMARK_KRAS_SIGNALING_DN",0.0416666666666667,0.347222222222222,0.266350657088526,0.342860891624575,1.26362570018486,196,"Edn2;Slc6a3;Scn10a;Ifi44l;Sprr3;Pax4;Cdh16;Fgf16;Gp2;Slc5a5;Gdnf;Col2a1;Cacng1;Krt1;Hsd11b2;Ypel1;Cyp11b2;Fgf22;Oxt;Pax3;Slc12a3;Atp4a;Edar;P2rx6;Adra2c;Cldn16;Ccr8;Il5;Rsad2;Lgals7;Myo15a;Gpr3;Nudt10;Sstr4;Shox2;Ckm;Ngb;Cpb1;Sox10;Mefv;Smpx;Dlk2;Ryr1;Nr6a1;Klhdc8a;Clps;Hc;Macroh2a2;Htr1b;Tnni3;Sphk2;Npy4r;Ccdc106;Efhd1;Chst2;Mthfr;Pnmt;Krt4;Slc29a3;Cyp39a1;Calm4","41BB-L vs CD28-41BB"
"HALLMARK_ALLOGRAFT_REJECTION",0.0491313037290023,0.350937883778588,0.321775918075361,0.350985730442813,1.28761216622093,191,"Nos2;Elane;Cd96;Cartpt;Trat1;Cxcl13;Il12a;Il2rb;Cd3g;Cd2;Krt1;Cd3e;Fasl;Il12rb1;Mbl2;Socs1;Itk;Inhba;Dyrk3;Tap1;Irf7;Ccl5;Lck;Cd247;Sit1;Cd3d;Cdkn2a;Gbp2;F2r;Ccnd2;Ly75;Cxcl9","41BB-L vs CD28-41BB"
"HALLMARK_HYPOXIA",0.136103151862464,0.709169054441261,0.141225119642531,0.314445598530036,1.15972495721485,197,"Edn2;Ackr3;Csrp2;Sdc2;Cavin1;Gpc4;Dcn;Igfbp3;Gapdhs;Ldhc;Cav1;Tmem45a;Efna1;Ccn5;Stbd1;Brs3;Chst3;Gpc1;Gpc3;Slc2a1;Sdc3;Angptl4;Tgfb3;Pfkp;Tgm2;Foxo3;Hs3st1;Lalba;Aldob;Ilvbl;Ppfia4;Prdx5;P4ha2;Kif5a;Col5a1;Chst2;Has1;Maff;Bcl2;Ddit3;Cdkn1a;Klf7;Gck;Plin2;Hk2;Sdc4;Bhlhe40;Plaur;Pim1","41BB-L vs CD28-41BB"
"HALLMARK_COAGULATION",0.136498516320475,0.709169054441261,0.143758989039275,0.333507258966871,1.18332016095301,138,"Serping1;C1s1;F11;Pecam1;Cpn1;Cfi;Hmgcs2;C9;Hnf4a;C8b;Htra1;Mbl2;Ctsk;Fga;Rgn;F13b;Tfpi2;Cfb;F10;Csrp1;Vwf;Proz;Mst1","41BB-L vs CD28-41BB"
"HALLMARK_GLYCOLYSIS",0.141833810888252,0.709169054441261,0.138022242496643,0.313048616171613,1.15357223069002,199,"Hs6st2;Sdc2;Gpc4;Fbp2;Dcn;Igfbp3;Gapdhs;Tff3;Cldn3;Ldhc;Dsc2;B4galt2;Kif20a;Agrn;Gys2;Chst4;Gal3st1;Vcan;Sdc1;Plod2;Gpc1;Lct;Pgam1;Gpc3;Sdc3;Angptl4;Cacna1h;Chpf;Spag4;Elf3;Pfkp;Artn;Got2;Aldob;Ppfia4;P4ha2;Nasp;Got1;Col5a1;Chst2","41BB-L vs CD28-41BB"
"HALLMARK_G2M_CHECKPOINT",0.212338593974175,0.965175427155341,0.109684061970549,0.301365149878976,1.10797913207607,193,"Kif2c;Plk1;Kif4;Knl1;Kif11;Tpx2;Efna5;Hmgb3;Ube2c;Rad54l;Chaf1a;Nusap1;Mybl2;Aurkb;Birc5;Troap;Ccnf;Kif15;Exo1;Racgap1;Pole;G3bp1;Pbk;Mad2l1;Prc1;Uck2;Pml;Cenpe;Nasp;Cdkn3;Atf5;Marcks","41BB-L vs CD28-41BB"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.247648902821317,0.97323600973236,0.156312403073186,-0.280245273301753,-1.09774158690806,186,"Maob;Uqcrc2;Aco2;Ndufv2;Ndufb4;Ndufa5;Slc25a5;Uqcrb;Acat1;Ndufv1;Aldh6a1;Mdh1;Etfdh;Tomm70a;Decr1;Ndufa4;Idh3a;Ndufs6;Slc25a11;Timm9;Prdx3;Vdac1;Vdac2;Cox7b;Dld;Fh1;Echs1;Ndufab1;Phyh;Glud1;Cox10;Mpc1;Abcb7;Idh3g;Sucla2;Cyb5a;Eci1;Opa1;Ech1;Ndufa6;Atp5j;Mtrr;Dlat;Retsat;Atp6v1h;Ldhb;Hadhb;Cox7a2l;Ndufs3;Sdha;Idh3b;Lrpprc;Fdx1;Pmpca;Rhot1;Timm8b;Atp5o;Tomm22;Gpi1;Cycs;Rhot2;Cox11;Atp6v0b;Atp5b;Sdhc;Uqcrfs1;Ndufs8;Polr2f;Atp5g3;Ndufa1;Ndufc1","41BB-L vs CD28-41BB"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.260744985673352,0.97323600973236,0.096887770327544,0.29472929610718,1.08700812450779,197,"Ackr3;Tnc;Efna1;Inhba;G0s2;Tap1;Tnfaip6;Ccl5;Ifit2;Lamb3;F2rl1;Cd69;Plpp3;Cxcl5;Dusp2;Cebpb;Tsc22d1;Traf1;Ier5;Klf9;Klf4;Dram1;Fut4;Kdm6b;Kynu;Cebpd;Marcks;Fosb;Klf2;Phlda2;Maff;Cdkn1a;Junb;Mxd1;Sdc4;Sqstm1;Nfkb2;Bhlhe40;Plaur;Jun;Tubb2a;Rhob;Fos;Cflar;Egr3;Zbtb10;Tnip2;Ppp1r15a;Zc3h12a;Tnfrsf9;Mcl1;Clcf1;Relb;Irf1;Atf3;Fjx1;Zfp36;Sik1;Nr4a1;Slc2a6;Nfkb1;Nfil3;Cxcl10;Nr4a3;Gadd45a;Btg2;Cd44;Pnrc1;B4galt5;Irs2;Ifih1;Edn1;Ets2;Ehd1;Egr2;Gem;Klf6;Gadd45b;Nfkbia","41BB-L vs CD28-41BB"
"HALLMARK_PANCREAS_BETA_CELLS",0.277227722772277,0.97323600973236,0.128788713061714,-0.350624405265136,-1.09457741596021,40,"Pax6;Neurog3;Sst;Neurod1;Foxa2;Slc2a2;Elp4;Pcsk1;Hnf1a","41BB-L vs CD28-41BB"
"HALLMARK_HEDGEHOG_SIGNALING",0.291970802919708,0.97323600973236,0.12384217120105,-0.35919632142341,-1.08742059896489,36,"Amot;Vldlr;Unc5c","41BB-L vs CD28-41BB"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.340567612687813,1,0.0902635484340068,0.364440893525198,1.07764661479803,41,"Wnt5b;Fzd1;Jag2;Hey2;Ccnd2;Wnt6;Hey1;Ncor2;Psen2;Dvl2;Hdac5;Dkk1;Fzd8;Notch1","41BB-L vs CD28-41BB"
"HALLMARK_KRAS_SIGNALING_UP",0.396870554765292,1,0.0734381410838857,0.280296665275205,1.03502799365883,202,"Igf2;Mall;Retn;Aldh1a3;Pecam1;Igfbp3;Pigr;Abcb1a;Adgrl4;Gng11;Rbp4;Apod;Pdcd1lg2;Cbx8;Spon1;Serpina3k;Mpzl2;Etv4;Flt4;Inhba;Tph1;G0s2;Serpina3m;Arg1;Btc;Cfb;Kcnn4;Nr1h4;F2rl1;Angptl4;Slpi;Csf2ra;Ccnd2;Traf1;Klf4;Adgra2;Gypc;Plat;Prkg2","41BB-L vs CD28-41BB"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.420520231213873,1,0.0713052987340038,0.278091412265217,1.02310980320875,195,"Mast4;Krt8;Cxcl12;Krt18;Tff3;Calcr;Ret;Lad1;Fcmr;Ccn5;Slc7a2;Dlc1;Zfp185;Nbl1;Sfn;Fdft1;Clic3;Fhl2;Esrp2;Aqp3;Abhd2;Celsr1;Slc2a1;Ttc39a;Mpped2;Tsku;Kcnk5;Rab17;Slc16a1;Elf3;Dhrs2;Nxt1;Wfs1;Sox3;Tgm2;Klf4;Hspb8;Wwc1;Tob1;Cish;Gfra1;Rhod;Ncor2;Slc37a1;Lrig1;Tiam1;Slc24a3;Bcl2;Mreg;Pmaip1;Ppif;Myof;Plaat3;Rara;Amfr;Med13l;Rasgrp1;Bhlhe40;Gab2","41BB-L vs CD28-41BB"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.425196850393701,1,0.0751181635276301,0.308732468615664,1.02894406520745,86,"Reg1;Cxcl13;Il12rb1;Inhbe;Socs1;Il9r;Il3ra;Crlf2;Csf2ra;Acvrl1;Cxcl9;Il1r1;Tnfrsf12a;Stat2;Stat1;Ltb;Itga4;Pim1;Il4ra;Tgfb1;Jun;Il1r2","41BB-L vs CD28-41BB"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.432432432432432,1,0.069119845655101,0.275707257058226,1.01808107074685,202,"Cxcl12;Gper1;Prlr;Tff3;Calcr;Emp2;Cav1;Ret;Hmgcs2;Serpina3k;Ccn5;Serpina5;Kif20a;Serpina3m;Nbl1;Sfn;Fdft1;Igsf1;Tfpi2;Clic3;Trim29;Abhd2;Cyp4f15;Scube2;Kcnk5;Dusp2;Slc16a1;Lsr;Dhrs2;Nxt1;Wfs1;Sox3;Klf4;Hspb8;Pkp3;Tob1;Cish;Unc13b;Ascl1;Xrcc3;Ncor2;Tiam1;Slc24a3;Bcl2;Tst;Ppif;Mapk13;Myof;Slc2a8;Atp2b4;Ckb;Plaat3;Hspa4l;Gins2;Amfr;Ass1;Krt19;Slc7a5;Perp;Llgl2;Pdcd4;Fos;Th;Gla;Itpk1;Egr3;Tjp3;Tnnc1","41BB-L vs CD28-41BB"
"HALLMARK_FATTY_ACID_METABOLISM",0.435975609756098,1,0.111918316325105,-0.262880130692833,-1.00707405383803,155,"Me1;Bmpr1b;Cidea;Fmo1;Car4;Cyp4a31;Aldh3a1;Aco2;Car2;Maoa;Ywhah;Acot3;Adsl;Mdh1;Grhpr;Etfdh;Decr1;Nsdhl;Serinc1;Idi1;Elovl5;Mcee;Ehhadh;Acsl5;Gstz1;Dld;Fh1;Vnn1;Crat;Echs1;Suclg2;Idh3g;Sucla2;Car6;Eci1;Aldh3a2;Cd1d1;Nbn;Ech1;Acads;Retsat;Hadh;Hadhb;Inmt","41BB-L vs CD28-41BB"
"HALLMARK_MTORC1_SIGNALING",0.504918032786885,1,0.107140237276725,-0.24967007545522,-0.982053452584547,198,"Me1;Elovl6;Vldlr;Srd5a1;Sytl2;Igfbp5;Tfrc;Eef1e1;Ak4;Actr3;Uchl5;Asns;Qdpr;Sqle;Mcm4;Psma3;Fads1;Add3;Pitpnb;Bub1;Mthfd2;Tubg1;Eif2s2;Idi1;Elovl5;Pgk1;Ube2d3;Canx;Actr2;Bcat1;Lta4h;Etf1;Hspa4;Gga2;Acsl3;Mthfd2l;Dhfr","41BB-L vs CD28-41BB"
"HALLMARK_APICAL_SURFACE",0.504926108374384,1,0.0899860794997137,-0.305521208695087,-0.968883718596672,43,"Gstm5;Slc34a3;Afap1l2;Cd160;Pkhd1","41BB-L vs CD28-41BB"
"HALLMARK_XENOBIOTIC_METABOLISM",0.507868383404864,1,0.0615706755421678,0.267559268998233,0.986031831174295,201,"Slc22a1;F11;Ces1d;Ddc;Pdk4;G6pc;Vtn;Cyp17a1;Crp;Reg1;Cyp2e1;Fetub;Rbp4;Hnf4a;Adh1;Cyp1a1;Mbl2;Upp1;Arg1;Spint2;Arg2;Cfb;F10;Cyp4f15;Cyp1a2;Hes6;Akr1c20;Gsta3;Cbr1;Pemt;Aqp9;Il1r1;Cyp2s1;Gabarapl1;Akr1c6;Kynu;Cda;Ddah2;Xdh;Ttpa;Bcar1","41BB-L vs CD28-41BB"
"HALLMARK_SPERMATOGENESIS",0.508245877061469,1,0.0637845390312975,0.277390113190843,0.978383132264382,132,"Mlf1;Kif2c;Elovl3;Gpr182;Il13ra2;Gapdhs;Ldhc;Acrv1;Oaz3;H1f6;Rfc4;Hba-x;Hspa2;Cct6b;Dnajb8;Tssk2;Dmrt1;Arl4a;Clvs1;Mtnr1a;Crisp2;Tnni3;Dpep3;Cnih2;Sycp1;Tulp2;Cdkn3;Ddx4;Hspa1l;Sirt1","41BB-L vs CD28-41BB"
"HALLMARK_COMPLEMENT",0.547540983606557,1,0.102080107662747,-0.24786218585216,-0.972796248266353,192,"Spock2;Hpcal4;Me1;Zfpm2;Gzmb;S100a9;Gp1ba;Gzmk;Gzma;Ltf;Itih1;Kif2a;Car2;Cdh13;Cd40lg;Dgkg;Adra2b;F2;Apoc1;Itgam;Calm3;Pik3ca;Ctsh;Gnb2;Cxcl3;Cxcl2;Tnfaip3;Dock10;Lamp2;Lta4h;Dock4;Usp14;Olr1;Serpinc1;Cfh;C1qa;Prcp;Pik3cg","41BB-L vs CD28-41BB"
"HALLMARK_APOPTOSIS",0.611111111111111,1,0.0538979025357319,0.263674921042061,0.949634014837171,157,"Krt18;Dcn;Lum;Pdgfrb;Cav1;Bcl2l10;Cd2;Fasl;Tap1;Igfbp6;Tspo;Cd69;F2r;Ccnd2;Gstm2;Plppr4;Tnfrsf12a;Plat;Lmna;Ddit3;Cdkn1a;Pmaip1;Slc20a1;Fdxr;Ifnb1;Plcb2;Rara;Psen2;Wee1;Lgals3;Sqstm1;Cth;Jun;Ebp;Pdcd4;Rhob;Cflar;Egr3;Bmf;Clu;Anxa1;Mcl1;Bax;Timp1;Irf1;Atf3","41BB-L vs CD28-41BB"
"HALLMARK_BILE_ACID_METABOLISM",0.660964230171073,1,0.0531298054705469,0.268807058450121,0.922138369728852,112,"Ttr;Klf1;Gc;Hsd3b3;Rbp1;Ephx2;Dio2;Lck;Cyp8b1;Dio1;Nr1h4;Pex16;Aqp9;Pex11g;Efhc1;Slc22a18;Slc35b2;Prdx5","41BB-L vs CD28-41BB"
"HALLMARK_MYOGENESIS",0.667621776504298,1,0.0488970772260102,0.251123286643417,0.92537974929954,199,"Igfbp3;Casq2;Aplnr;Myh2;Myf6;Col1a1;Apod;Cacng1;Col3a1;Sh3bgr;Spdef;Ckmt2;Tpm2;Dapk2;Ptgis;Smtn;Csrp3;Sod3;Casq1;Agrn;Hrc;Fst;Ckm;Aebp1;Slc6a8;Cacna1h;Ctf1;Ryr1;Ocel1;Hspb8;Klf5;Actn2;Sh2b1;Tnnt3;Chrnb1;Ppfia4;Ache;Mylpf","41BB-L vs CD28-41BB"
"HALLMARK_INFLAMMATORY_RESPONSE",0.671919770773639,1,0.0486034247259069,0.250522077795627,0.923164317587568,199,"Sele;Tacr1;Aplnr;Il2rb;Bdkrb1;Oprk1;Inhba;Slc7a2;Tnfsf15;Irf7;Tnfaip6;Ccl5;Lck;Scarf1;Kcnmb2;Gpc3;Cd69;Cxcl5;Slc28a2;Ccr7;Kcna3;Mefv;Lta;Cxcl9;Gabbr1;Ccl17;Aqp9;Mep1a;Tapbp;Il1r1;Lpar1;Cd70;Ptger2;Chst2;Hrh1;Met;Ptgir;Cdkn1a;Ccl22;Slc4a4;Rtp4;Nod2;Mxd1;Fzd5;Ros1;Rasgrp1;Plaur;Il4ra","41BB-L vs CD28-41BB"
"HALLMARK_PROTEIN_SECRETION",0.755376344086022,1,0.0730744399126987,-0.245903801531611,-0.871199676789895,94,"Sh3gl2;Egfr;Rer1;Rab14;Arfgef1;Dnm1l;Stx12;Lamp2;Mapk1;Dop1a;Stx7;Scamp1;Atp7a;Ocrl;Copb1;Atp6v1h;Ppt1;Arcn1;Zw10;Sec24d;Golga4;Rab2a;Gbf1;Vamp3;Rab22a;Dst;Stam;Vps4b;Vps45;Cltc;Snx2;Ica1","41BB-L vs CD28-41BB"
"HALLMARK_UV_RESPONSE_DN",0.811094452773613,1,0.042077210988939,0.242972247641117,0.861599071331227,142,"Id1;Sdc2;Col1a2;Pdgfrb;Cav1;Col1a1;Col3a1;Col5a2;Efemp1","41BB-L vs CD28-41BB"
"HALLMARK_ADIPOGENESIS",0.842105263157895,1,0.0778840111977068,-0.224299377448181,-0.880586431483819,197,"Me1;Cidea;Elovl6;Cmbl;Mylk;Cavin2;Aco2;Ndufa5;Mrap;Qdpr;Gpx3;Decr1;Dram2;Pqlc3;Idh3a;Ptcd3;Aplp2;Rtn3;Jagn1;Lpl;Dbt;Itsn1;Prdx3;Sult1a1;Ubqln1;Samm50;Cox7b;Dld;Lifr;Crat;Echs1;Ndufab1;Phyh;Gphn;Idh3g;Dhrs7b;Rnf11;Map4k3;Ech1;Acads;Dlat;Lpcat3;Retsat;Cmpk1;Hadh;Dhrs7;Itga7;Gpam;Dnajb9;Ndufs3;Mtch2;Hibch","41BB-L vs CD28-41BB"
"HALLMARK_ANDROGEN_RESPONSE",0.857580398162328,1,0.0404934829859503,0.238467702656359,0.816267742931497,108,"Krt8;Aldh1a3;Klk1b9;Nkx3-1;Klk1b8;Spdef;Steap4;Tmprss2;Klk1b11;Klk1b22;Klk1b16;Abhd2;Cenpn;Tsc22d1","41BB-L vs CD28-41BB"
